Time	Torque	Current	Voltage	Cadans	Speed
48.5300	14.26	0.1	41.14	86.21	18.30
49.5300	12.33	0.1	41.15	86.21	18.08
50.5310	11.57	0.1	41.15	87.72	18.47
51.5310	3.87	0.1	41.15	92.59	18.00
52.5310	13.08	0.1	41.14	73.53	17.39
53.5320	21.48	0.1	41.14	75.19	17.88
54.5330	19.02	0.1	41.14	78.12	18.21
55.5330	17.51	0.1	41.15	75.76	18.17
56.5340	14.68	0.1	41.16	77.52	18.92
57.5340	12.91	0.1	41.15	78.12	18.65
58.5340	15.07	0.2	41.11	78.74	18.74
59.5350	14.40	0.4	41.03	83.33	19.30
60.5350	13.56	1.7	40.43	82.64	19.94
61.5360	16.08	0.9	40.57	86.21	20.63
62.5360	17.98	1.4	40.41	82.64	19.69
63.5370	16.86	1.5	40.28	84.75	19.89
64.5370	15.35	1.3	40.33	86.96	20.10
65.5380	14.82	1.0	40.48	84.03	20.47
66.5380	14.37	1.1	40.41	84.75	20.15
67.5390	13.84	1.0	40.49	84.75	20.36
68.5390	15.27	0.9	40.51	85.47	20.36
69.5390	17.09	1.1	40.46	89.29	20.52
70.5400	18.15	1.0	40.50	86.96	20.31
71.5400	18.68	1.0	40.52	84.75	20.31
72.5410	18.37	1.2	40.39	84.03	20.10
73.5410	13.14	1.2	40.37	84.03	20.05
74.5420	-3.83	1.2	40.32	50.51	19.74
75.5420	-9.43	-0.0	40.84	0.00	18.83
76.5440	-9.43	-0.0	41.01	0.00	17.51
77.5430	9.81	-0.0	41.07	66.67	16.33
78.5430	15.04	3.1	40.14	67.11	15.70
79.5440	16.16	4.5	39.01	72.99	17.47
80.5450	22.13	2.9	39.39	75.76	18.56
81.5450	19.52	2.4	39.58	82.64	18.34
82.5450	18.80	1.7	39.91	79.37	19.30
83.5460	17.37	1.3	40.10	83.33	19.74
84.5460	16.53	0.9	40.33	86.21	20.36
85.5480	14.93	0.8	40.45	85.47	20.69
86.5470	13.78	0.6	40.55	88.50	21.37
87.5470	7.31	0.7	40.56	86.21	20.80
88.5480	8.46	1.1	40.44	84.75	20.15
89.5490	12.47	1.2	40.30	85.47	19.79
90.5490	15.18	1.2	40.26	85.47	19.64
91.5490	13.75	1.2	40.22	86.21	19.69
92.5500	15.71	1.3	40.22	83.33	19.79
93.5510	15.49	1.5	40.12	81.97	19.54
94.5520	13.73	1.5	40.08	80.00	19.54
95.5510	13.64	1.3	40.14	82.64	19.44
96.5520	10.14	1.3	40.11	84.75	19.89
97.5520	9.86	1.0	40.26	83.33	19.79
98.5530	11.40	1.0	40.34	82.64	20.80
99.5530	9.41	1.2	40.25	83.33	19.94
100.5530	8.24	1.2	40.22	81.97	19.94
101.5540	9.61	1.0	40.30	84.75	20.15
102.5550	13.00	0.5	40.49	34.01	19.79
103.5550	13.61	-0.0	40.82	0.00	19.25
104.5550	12.89	-0.0	40.91	0.00	18.52
105.5560	13.42	-0.0	40.94	0.00	17.20
106.5570	13.84	-0.0	40.97	0.00	16.76
107.5570	13.00	-0.0	40.97	0.00	16.87
108.5570	12.38	-0.0	40.97	0.00	15.83
109.5580	12.63	-0.0	40.97	0.00	13.80
110.5580	13.67	-0.0	40.99	0.00	13.95
111.5590	14.48	-0.0	41.03	0.00	12.51
112.5590	13.25	-0.0	41.03	0.00	11.77
113.5590	13.87	-0.0	41.03	0.00	10.84
114.5610	8.15	-0.0	41.03	44.25	10.08
115.5610	-3.61	1.0	40.70	43.29	9.93
116.5610	-8.00	-0.0	40.82	0.00	9.50
117.5610	-9.43	-0.0	40.96	0.00	8.73
118.5620	-5.04	-0.0	41.01	0.00	6.04
119.5630	58.17	-0.0	41.03	23.64	6.04
120.5630	13.11	10.3	37.84	45.87	9.53
121.5630	16.50	7.9	37.57	25.64	12.51
122.5640	25.82	-0.0	40.22	59.52	13.40
123.5650	33.38	5.0	38.96	62.50	15.01
124.5650	24.34	6.5	38.15	64.10	15.27
125.5650	7.99	5.6	38.23	65.79	15.55
126.5650	7.06	5.1	38.50	58.48	16.06
127.5660	-8.70	0.4	39.93	0.00	16.54
128.5670	-8.20	-0.0	40.54	0.00	16.10
129.5670	-7.33	-0.0	40.67	0.00	14.34
130.5670	-8.59	-0.0	40.73	0.00	13.93
131.5680	-12.48	-0.0	40.75	0.00	15.18
132.5690	-12.04	-0.1	40.80	0.00	16.33
133.5690	12.97	-0.0	40.80	68.97	16.51
134.5690	15.88	2.6	39.90	74.07	16.61
135.5700	18.63	2.7	39.40	78.74	18.52
136.5700	21.62	1.7	39.78	82.64	19.30
137.5710	20.14	1.2	40.03	83.33	19.94
138.5710	21.57	0.8	40.26	86.21	20.47
139.5710	18.96	0.5	40.40	85.47	20.63
140.5720	15.01	0.6	40.47	86.96	20.85
141.5730	18.43	0.6	40.45	89.29	20.74
142.5730	20.08	0.5	40.47	90.91	20.91
143.5740	18.46	0.3	40.55	90.91	21.49
144.5740	17.59	0.3	40.61	87.72	21.37
145.5740	18.74	0.3	40.62	92.59	21.49
146.5750	19.89	0.3	40.64	92.59	21.85
147.5750	16.78	0.3	40.67	93.46	22.17
148.5760	11.96	0.2	40.68	93.46	22.36
149.5760	9.58	0.2	40.69	95.24	22.42
150.5770	4.99	0.2	40.69	102.04	22.10
151.5770	8.80	0.3	40.69	78.12	21.31
152.5780	21.23	0.3	40.67	81.30	21.49
153.5780	21.79	0.3	40.67	84.03	21.67
154.5790	21.26	0.3	40.67	80.65	21.55
155.5790	20.28	0.3	40.66	78.74	21.43
156.5790	21.01	0.4	40.63	78.12	20.91
157.5800	21.99	0.7	40.52	77.52	20.69
158.5800	23.16	0.7	40.47	80.65	20.85
159.5810	21.01	0.4	40.58	80.00	21.08
160.5810	19.78	0.3	40.64	81.97	21.37
161.5820	17.59	0.3	40.68	81.97	21.79
162.5820	16.50	0.3	40.69	83.33	22.10
163.5840	16.81	0.2	40.70	81.97	21.92
164.5830	16.05	0.2	40.69	81.97	21.92
165.5830	17.87	0.2	40.72	84.03	22.23
166.5840	17.48	0.2	40.71	84.75	22.55
167.5850	17.81	0.2	40.74	85.47	22.68
168.5850	17.76	0.2	40.75	84.75	22.82
169.5850	15.21	0.2	40.74	86.96	22.95
170.5860	15.15	0.2	40.76	87.72	23.09
171.5860	12.61	0.2	40.75	87.72	23.58
172.5880	11.82	0.2	40.76	90.91	23.94
173.5870	12.27	0.2	40.77	88.50	23.80
174.5870	11.96	0.2	40.77	88.50	23.44
175.5880	14.43	0.2	40.77	89.29	23.37
176.5890	16.86	0.2	40.77	87.72	23.58
177.5890	16.86	0.2	40.78	87.72	23.65
178.5890	14.90	0.2	40.77	90.09	23.58
179.5900	13.45	0.2	40.79	88.50	23.44
180.5910	11.74	0.2	40.78	89.29	23.37
181.5920	11.40	0.2	40.79	90.09	23.37
182.5910	11.96	0.2	40.79	90.09	23.44
183.5920	10.23	0.2	40.79	88.50	23.58
184.5920	12.05	0.2	40.80	88.50	23.87
185.5930	13.89	0.2	40.79	89.29	23.87
186.5930	16.41	0.2	40.80	88.50	23.65
187.5930	18.18	0.2	40.80	87.72	23.37
188.5940	16.47	0.2	40.80	87.72	23.58
189.5950	12.44	0.2	40.80	87.72	23.72
190.5950	12.05	0.2	40.80	85.47	23.02
191.5950	16.81	0.3	40.76	82.64	21.92
192.5960	18.96	0.3	40.73	80.00	21.43
193.5970	20.73	0.6	40.62	80.00	20.69
194.5970	22.72	0.9	40.45	76.34	20.31
195.5970	20.81	0.8	40.43	76.92	20.42
196.5980	18.54	0.7	40.49	78.12	20.42
197.5980	21.23	0.3	40.61	79.37	21.31
198.5990	9.39	0.5	40.60	77.52	20.97
199.5990	9.69	0.5	40.60	77.52	20.58
200.5990	-5.82	0.6	40.54	48.54	20.31
201.6010	-7.89	-0.0	40.79	0.00	19.79
202.6010	13.53	0.1	40.84	73.53	19.44
203.6010	10.98	1.2	40.35	75.76	19.79
204.6010	-6.94	0.7	40.39	0.00	19.11
205.6020	-7.33	-0.0	40.76	0.00	20.10
206.6030	19.24	0.1	40.84	81.97	21.20
207.6030	23.16	0.2	40.76	89.29	23.30
208.6030	20.45	0.1	40.78	92.59	24.71
209.6040	13.59	0.1	40.80	96.15	25.60
210.6050	6.78	0.1	40.82	101.01	26.21
211.6050	3.90	0.1	40.85	100.00	26.94
212.6050	8.38	0.1	40.86	85.47	27.51
213.6050	-1.73	0.0	40.86	0.00	27.32
214.6060	-36.96	-0.1	40.92	0.00	28.52
215.6070	-32.06	-0.0	40.92	0.00	27.32
216.6070	-16.55	-0.0	40.92	0.00	26.57
217.6070	-10.72	-0.1	40.92	101.01	25.86
218.6080	14.76	0.0	40.90	95.24	25.44
219.6090	8.46	0.1	40.86	93.46	24.95
220.6090	10.03	0.1	40.84	94.34	24.40
221.6090	11.04	0.2	40.82	93.46	24.17
222.6100	10.06	0.2	40.82	90.09	23.87
223.6100	24.76	0.2	40.80	86.21	23.37
224.6110	25.66	0.2	40.78	82.64	22.23
225.6110	25.46	0.4	40.70	80.00	21.25
226.6110	24.17	0.6	40.57	76.92	20.74
227.6120	24.79	0.9	40.39	76.34	20.42
228.6130	27.50	1.1	40.29	75.76	19.94
229.6130	27.17	1.6	40.14	73.53	19.89
230.6140	25.94	1.5	40.07	73.53	19.69
231.6140	24.23	1.7	39.98	74.07	19.49
232.6140	21.90	2.1	39.82	70.92	19.11
233.6150	13.42	2.4	39.66	69.44	18.83
234.6150	14.31	2.5	39.53	69.93	18.38
235.6160	10.11	4.1	39.02	64.52	17.24
236.6160	17.65	2.6	39.31	69.44	18.17
237.6170	22.49	1.4	39.82	74.63	19.69
238.6170	20.70	0.8	40.16	76.92	20.47
239.6180	19.52	0.5	40.39	77.52	20.91
240.6180	17.87	0.4	40.47	78.12	20.85
241.6190	17.84	0.3	40.53	79.37	21.25
242.6190	17.42	0.4	40.54	78.74	21.25
243.6190	19.08	0.5	40.49	77.52	20.74
244.6200	20.42	0.5	40.50	78.12	21.02
245.6200	19.92	0.6	40.48	78.12	20.80
246.6210	18.82	0.4	40.53	80.00	21.25
247.6210	18.09	0.4	40.57	81.30	21.55
248.6220	15.99	0.3	40.61	83.33	22.17
249.6220	12.75	0.2	40.65	84.03	22.68
250.6240	11.65	0.2	40.67	85.47	22.82
251.6230	12.83	0.2	40.66	81.30	22.10
252.6230	14.57	0.3	40.65	80.65	21.61
253.6240	15.74	0.3	40.61	81.30	21.25
254.6250	17.45	0.3	40.63	80.65	21.49
255.6250	19.05	0.3	40.62	80.00	21.31
256.6250	18.15	0.4	40.59	80.65	21.14
257.6260	18.32	0.4	40.61	79.37	21.25
258.6260	18.07	0.5	40.56	79.37	21.14
259.6280	17.28	0.4	40.60	79.37	21.25
260.6270	16.22	0.5	40.56	79.37	21.08
261.6270	17.76	0.5	40.53	78.74	20.91
262.6280	18.46	0.5	40.52	80.00	21.08
263.6290	17.65	0.5	40.52	78.12	21.02
264.6290	14.99	0.7	40.47	78.12	20.52
265.6290	17.79	0.7	40.42	75.76	20.20
266.6300	20.67	1.1	40.22	75.19	20.10
267.6310	20.34	1.2	40.19	76.34	20.05
268.6320	21.48	1.3	40.14	74.63	20.05
269.6310	20.92	1.3	40.07	72.99	19.69
270.6320	19.64	1.0	40.13	75.19	20.15
271.6320	20.36	1.0	40.15	74.07	19.89
272.6330	19.75	1.4	40.02	72.46	19.54
273.6330	20.50	1.5	39.97	74.07	19.69
274.6330	19.61	1.2	40.09	75.19	20.05
275.6340	17.14	1.5	40.00	72.46	19.59
276.6350	18.01	1.8	39.86	72.46	19.30
277.6350	21.85	1.9	39.76	72.46	19.06
278.6350	22.86	1.6	39.88	74.07	19.74
279.6360	23.92	1.1	40.07	74.07	20.05
280.6370	21.65	0.9	40.21	76.34	20.31
281.6370	19.16	0.7	40.32	80.00	20.58
282.6370	19.72	0.4	40.42	80.00	21.02
283.6380	18.12	0.4	40.48	80.00	21.20
284.6380	17.28	0.4	40.48	80.00	21.14
285.6390	16.41	0.5	40.47	78.12	20.97
286.6390	19.19	0.9	40.32	77.52	20.36
287.6390	17.81	1.1	40.19	75.19	20.05
288.6410	17.62	1.3	40.12	75.19	19.84
289.6410	17.81	1.1	40.14	74.63	19.99
290.6410	16.75	1.3	40.07	74.63	19.99
291.6410	15.74	1.5	39.97	73.53	19.69
292.6420	12.72	1.4	39.96	73.53	19.64
293.6430	11.51	1.5	39.96	72.99	19.74
294.6430	13.89	1.6	39.88	73.53	19.49
295.6430	16.08	1.3	39.95	74.63	19.54
296.6440	18.66	1.0	40.10	75.76	20.42
297.6450	18.77	0.7	40.24	76.92	20.47
298.6450	19.13	0.6	40.33	79.37	20.80
299.6450	18.23	0.5	40.41	77.52	20.80
300.6450	17.48	0.4	40.44	78.12	20.91
301.6460	18.12	0.6	40.41	78.12	20.69
302.6470	17.95	0.5	40.41	76.92	20.58
303.6470	19.33	0.5	40.40	80.00	20.80
304.6470	17.09	0.7	40.37	78.12	20.63
305.6480	17.79	0.9	40.27	76.92	20.20
306.6490	19.66	1.3	40.06	74.63	19.74
307.6490	18.99	1.2	40.04	74.07	19.74
308.6490	17.06	1.0	40.12	75.19	20.20
309.6500	15.32	0.6	40.29	77.52	20.42
310.6500	17.31	0.6	40.37	78.12	20.74
311.6510	13.36	0.5	40.42	78.12	20.97
312.6510	12.80	0.5	40.42	78.12	21.02
313.6510	13.39	0.5	40.42	77.52	20.58
314.6520	14.48	1.0	40.24	75.19	20.20
315.6530	13.47	1.3	40.10	72.46	19.89
316.6530	12.33	1.5	39.99	73.53	19.59
317.6540	13.47	1.5	39.89	72.46	19.39
318.6540	15.21	1.7	39.83	72.46	19.35
319.6540	16.92	1.6	39.83	72.46	19.49
320.6550	16.97	1.4	39.93	74.07	19.69
321.6550	17.09	1.3	40.00	76.34	19.99
322.6560	14.40	1.1	40.05	75.76	20.05
323.6560	-6.32	0.6	40.22	30.58	19.59
324.6570	-8.14	-0.0	40.57	0.00	18.65
325.6570	-8.26	-0.0	40.64	0.00	18.08
326.6580	-8.14	-0.0	40.68	0.00	17.36
327.6580	-8.23	-0.1	40.69	0.00	16.79
328.6590	-8.70	-0.0	40.69	0.00	14.42
329.6590	-9.91	-0.0	40.69	0.00	13.04
330.6590	32.21	-0.0	40.69	44.44	12.57
331.6600	6.42	9.1	37.81	45.45	11.63
332.6600	16.64	10.4	36.76	40.00	11.92
333.6610	9.69	10.5	36.72	52.08	11.88
334.6610	33.47	9.0	36.99	59.52	14.05
335.6620	21.32	5.8	38.05	74.63	15.49
336.6620	11.37	3.6	38.66	78.12	16.65
337.6640	-7.11	1.1	39.59	31.45	17.05
338.6630	-8.84	-0.0	40.25	0.00	15.45
339.6630	-8.73	-0.0	40.37	0.00	15.58
340.6640	-8.56	-0.0	40.42	0.00	15.61
341.6650	-4.73	-0.0	40.46	66.23	18.17
342.6650	16.78	6.0	38.76	51.81	11.65
343.6650	23.36	8.5	37.32	66.67	11.86
344.6660	20.45	5.1	38.31	75.19	15.42
345.6660	18.26	3.1	38.89	81.30	17.32
346.6680	13.67	2.4	39.20	87.72	18.52
347.6670	12.05	1.8	39.49	92.59	19.25
348.6670	8.55	1.1	39.78	91.74	19.74
349.6680	11.68	1.2	39.80	92.59	19.84
350.6690	16.39	1.1	39.87	93.46	20.05
351.6690	17.28	0.7	40.02	96.15	20.31
352.6690	10.93	0.7	40.05	94.34	20.42
353.6700	5.52	1.0	39.98	85.47	19.84
354.6710	19.10	1.5	39.78	74.63	19.49
355.6720	20.59	1.3	39.79	75.19	19.74
356.6710	20.03	1.3	39.80	72.99	19.69
357.6720	22.10	1.2	39.82	74.07	19.59
358.6720	17.93	0.6	40.05	77.52	20.52
359.6730	12.19	0.4	40.17	78.12	21.02
360.6730	10.59	0.4	40.23	77.52	21.08
361.6730	10.87	0.4	40.23	78.74	21.14
362.6740	10.95	0.4	40.27	78.74	21.14
363.6750	10.81	0.4	40.28	80.00	21.20
364.6750	13.11	0.3	40.29	79.37	21.31
365.6750	16.97	0.3	40.33	83.33	22.23
366.6760	16.72	0.3	40.35	81.30	21.85
367.6770	14.37	0.2	40.35	81.97	21.92
368.6770	16.19	0.2	40.36	82.64	22.10
369.6770	16.39	0.2	40.37	83.33	21.98
370.6780	14.45	0.2	40.38	81.97	21.85
371.6780	13.98	0.2	40.38	82.64	22.29
372.6790	14.01	0.2	40.40	84.03	22.17
373.6790	12.63	0.2	40.40	81.97	22.04
374.6790	14.37	0.2	40.41	86.21	22.17
375.6810	10.87	0.2	40.40	85.47	22.42
376.6810	12.44	0.2	40.41	84.03	22.68
377.6810	14.76	0.2	40.41	82.64	22.29
378.6810	14.65	0.2	40.41	81.97	22.17
379.6820	15.07	0.2	40.41	82.64	22.04
380.6830	13.50	0.3	40.42	84.75	22.36
381.6830	13.19	0.2	40.42	80.00	22.04
382.6830	14.90	0.3	40.42	81.30	21.85
383.6840	14.06	0.4	40.37	80.00	21.02
384.6850	19.64	0.4	40.37	79.37	21.20
385.6850	19.41	0.4	40.35	78.74	21.31
386.6850	20.08	0.5	40.34	76.34	20.85
387.6850	19.83	0.4	40.35	78.74	20.91
388.6860	18.85	0.4	40.36	76.34	21.25
389.6870	22.38	0.3	40.39	80.00	21.49
390.6870	18.63	0.3	40.40	80.00	21.49
391.6870	18.43	0.3	40.39	81.30	21.43
392.6880	18.32	0.3	40.41	80.65	21.55
393.6890	19.02	0.3	40.41	80.65	21.85
394.6890	18.94	0.3	40.44	81.30	21.85
395.6890	17.17	0.2	40.44	82.64	21.79
396.6900	17.56	0.3	40.44	82.64	22.17
397.6900	20.08	0.3	40.44	82.64	22.10
398.6910	17.48	0.2	40.45	81.97	21.98
399.6910	17.67	0.3	40.44	82.64	21.67
400.6910	17.48	0.3	40.42	79.37	21.31
401.6920	18.18	0.3	40.42	80.00	21.08
402.6930	17.95	0.3	40.41	81.30	21.14
403.6930	16.11	0.4	40.41	82.64	21.43
404.6940	19.75	0.3	40.43	80.65	21.49
405.6940	15.77	0.3	40.44	80.00	21.55
406.6940	14.87	0.3	40.44	79.37	21.61
407.6950	15.94	0.3	40.44	79.37	21.61
408.6950	14.54	0.3	40.43	79.37	21.31
409.6960	13.14	0.3	40.42	80.00	21.37
410.6960	13.14	0.4	40.41	78.12	21.20
411.6970	13.67	0.4	40.38	78.74	21.14
412.6970	16.72	0.4	40.39	79.37	20.97
413.6980	16.61	0.4	40.38	79.37	21.02
414.6980	15.71	0.4	40.39	80.00	21.37
415.6990	17.03	0.3	40.43	81.97	21.43
416.6990	15.15	0.3	40.46	81.30	21.73
417.6990	17.42	0.3	40.45	81.97	22.04
418.7000	17.06	0.3	40.46	81.30	21.92
419.7000	14.93	0.3	40.46	80.65	21.67
420.7010	13.64	0.3	40.43	80.00	21.49
421.7010	15.32	0.3	40.45	78.74	21.20
422.7020	16.22	0.4	40.43	80.65	21.08
423.7020	18.21	0.4	40.44	78.74	21.14
424.7040	18.01	0.3	40.44	80.00	21.31
425.7030	18.35	0.3	40.47	81.30	21.98
426.7030	17.00	0.3	40.47	81.30	21.92
427.7040	15.41	0.3	40.46	81.30	21.98
428.7050	16.27	0.3	40.46	81.97	21.79
429.7050	16.67	0.3	40.48	80.65	21.85
430.7050	15.63	0.3	40.47	83.33	22.04
431.7060	14.09	0.2	40.49	82.64	21.98
432.7060	14.99	0.2	40.49	83.33	22.17
433.7080	14.79	0.2	40.50	82.64	22.17
434.7070	16.08	0.2	40.49	84.03	22.42
435.7070	13.39	0.2	40.51	84.03	22.49
436.7080	12.30	0.2	40.50	83.33	22.42
437.7090	14.54	0.2	40.51	84.03	22.23
438.7090	14.99	0.3	40.51	82.64	22.10
439.7090	17.23	0.3	40.48	82.64	21.92
440.7100	17.28	0.3	40.47	84.03	21.98
441.7110	15.94	0.3	40.49	82.64	21.61
442.7120	16.53	0.3	40.48	81.97	22.04
443.7110	16.11	0.3	40.49	82.64	22.17
444.7120	14.45	0.2	40.51	83.33	22.29
445.7120	13.61	0.2	40.51	84.75	22.17
446.7130	12.55	0.2	40.51	81.97	21.85
447.7130	13.61	0.3	40.48	80.00	21.43
448.7130	20.11	0.3	40.45	78.12	21.08
449.7140	18.68	0.6	40.36	76.92	20.58
450.7150	17.09	0.4	40.39	79.37	21.20
451.7150	15.99	0.3	40.45	80.00	21.25
452.7150	18.26	0.3	40.47	80.00	21.79
453.7160	19.55	0.2	40.48	80.00	21.49
454.7170	16.08	0.3	40.47	80.00	21.37
455.7170	17.09	0.4	40.45	79.37	21.14
456.7170	16.47	0.4	40.44	78.12	21.49
457.7180	17.45	0.6	40.37	76.92	20.63
458.7180	18.57	0.6	40.34	76.92	20.47
459.7190	18.24	0.4	40.38	78.74	21.08
460.7190	16.64	0.3	40.43	79.37	21.43
461.7190	15.91	0.3	40.45	80.00	21.43
462.7210	16.78	0.4	40.45	81.30	21.37
463.7210	15.41	0.3	40.46	79.37	21.61
464.7210	15.18	0.4	40.44	80.00	21.25
465.7210	13.31	0.3	40.45	80.65	21.43
466.7220	14.01	0.3	40.46	79.37	21.25
467.7230	16.30	0.3	40.47	81.30	21.55
468.7230	17.42	0.4	40.45	80.00	21.61
469.7230	16.05	0.3	40.47	81.30	21.55
470.7240	14.59	0.3	40.48	80.65	21.43
471.7250	14.82	0.3	40.49	80.00	21.73
472.7250	14.20	0.3	40.49	81.97	21.85
473.7250	14.59	0.3	40.49	81.30	21.73
474.7250	16.13	0.3	40.47	79.37	21.25
475.7260	15.97	0.3	40.46	80.65	21.49
476.7270	17.39	0.3	40.48	81.30	21.79
477.7270	15.13	0.3	40.50	81.97	21.79
478.7410	14.17	0.3	40.52	84.03	22.17
479.7410	14.51	0.3	40.51	81.30	21.79
480.7410	16.11	0.3	40.51	81.30	21.79
481.7420	14.99	0.3	40.50	81.30	21.85
482.7430	14.43	0.3	40.49	80.00	21.43
483.7430	13.36	0.3	40.48	78.12	21.37
484.7430	12.72	0.4	40.45	78.12	21.08
485.7440	13.05	0.3	40.45	79.37	21.25
486.7450	14.73	0.3	40.45	78.74	21.08
487.7450	16.55	0.4	40.44	78.74	21.14
488.7450	18.46	0.3	40.47	81.30	21.61
489.7460	16.97	0.3	40.47	80.00	21.55
490.7460	17.67	0.3	40.46	80.65	21.25
491.7470	17.67	0.3	40.47	80.65	21.49
492.7470	14.76	0.3	40.48	80.65	21.79
493.7470	15.71	0.3	40.50	81.30	21.85
494.7480	14.71	0.3	40.50	81.97	21.92
495.7490	15.43	0.3	40.51	81.97	22.04
496.7490	14.01	0.3	40.51	81.30	21.92
497.7500	16.33	0.3	40.50	81.30	21.67
498.7500	17.03	0.3	40.51	81.30	21.73
499.7500	14.85	0.3	40.52	82.64	21.79
500.7510	13.28	0.2	40.51	81.30	21.79
501.7510	14.48	0.2	40.51	81.30	21.92
502.7520	15.04	0.2	40.51	80.00	21.79
503.7520	15.38	0.3	40.49	80.65	21.61
504.7530	13.67	0.3	40.49	81.30	21.49
505.7530	14.01	0.3	40.47	80.65	21.49
506.7540	15.07	0.3	40.47	79.37	21.37
507.7540	15.41	0.3	40.48	80.00	21.37
508.7550	14.62	0.3	40.47	80.00	21.43
509.7550	14.48	0.3	40.49	81.30	21.73
510.7550	15.52	0.3	40.49	80.00	21.61
511.7560	14.12	0.3	40.50	81.30	21.49
512.7560	12.38	0.3	40.51	80.65	21.49
513.7570	14.20	0.3	40.50	80.65	21.67
514.7570	13.92	0.3	40.49	80.00	21.37
515.7580	12.75	0.4	40.45	76.34	20.80
516.7580	14.96	0.5	40.39	78.12	20.69
517.7600	15.07	0.5	40.39	79.37	21.14
518.7590	12.72	0.3	40.46	80.65	21.61
519.7590	11.43	0.2	40.50	83.33	22.10
520.7600	10.98	0.2	40.52	84.75	22.62
521.7610	10.28	0.2	40.53	86.96	22.62
522.7610	10.93	0.2	40.52	83.33	22.17
523.7610	11.93	0.2	40.51	84.75	21.98
524.7620	13.28	0.3	40.51	83.33	21.67
525.7620	14.15	0.3	40.51	83.33	21.85
526.7640	12.55	0.3	40.50	81.97	21.61
527.7630	12.97	0.3	40.49	78.74	21.49
528.7630	15.49	0.2	40.50	81.97	22.10
529.7640	13.45	0.3	40.52	82.64	21.98
530.7650	12.24	0.2	40.53	84.75	22.29
531.7650	14.31	0.3	40.51	81.97	21.98
532.7650	13.73	0.2	40.52	82.64	22.04
533.7660	13.22	0.3	40.51	82.64	22.17
534.7670	12.47	0.3	40.51	82.64	22.10
535.7680	12.89	0.2	40.52	81.30	21.85
536.7670	13.53	0.3	40.51	80.00	21.55
537.7680	13.78	0.3	40.49	81.97	21.31
538.7680	13.53	0.3	40.49	80.65	21.43
539.7690	14.09	0.3	40.49	80.65	21.31
540.7690	14.37	0.4	40.46	80.65	21.20
541.7690	13.19	0.4	40.45	80.00	21.25
542.7700	14.79	0.3	40.46	80.00	21.31
543.7710	14.20	0.3	40.48	80.65	21.49
544.7710	12.69	0.3	40.49	80.65	21.67
545.7710	12.16	0.3	40.49	81.30	21.43
546.7720	13.89	0.3	40.51	80.00	21.85
547.7730	14.48	0.3	40.51	82.64	22.04
548.7730	16.36	0.3	40.52	83.33	22.23
549.7730	15.41	0.2	40.53	84.03	22.23
550.7740	14.57	0.3	40.51	82.64	22.23
551.7740	15.94	0.2	40.52	79.37	22.04
552.7750	16.58	0.3	40.51	80.65	21.61
553.7750	16.50	0.3	40.51	81.97	21.73
554.7750	15.80	0.3	40.52	84.75	21.98
555.7770	15.32	0.3	40.50	80.00	21.79
556.7770	15.63	0.3	40.51	81.30	21.61
557.7770	13.81	0.3	40.50	80.65	21.61
558.7770	14.48	0.3	40.50	80.00	21.43
