Time	Torque	Current	Voltage	Cadans	Speed
15.921	5.19	-0.02	40.35	0.00	0.00
15.971	5.19	-0.02	40.35	0.00	0.00
16.021	5.19	0.02	40.35	0.00	0.00
16.071	5.19	-0.05	40.35	0.00	0.00
16.121	5.19	0.06	40.35	0.00	0.00
16.172	5.19	-0.05	40.35	0.00	0.00
16.221	5.19	-0.02	40.35	0.00	0.00
16.271	5.75	-0.09	40.35	0.00	0.00
16.321	5.19	-0.05	40.35	0.00	0.00
16.371	5.75	-0.05	40.35	0.00	0.00
16.421	5.19	-0.02	40.35	0.00	0.00
16.472	5.19	-0.05	40.35	0.00	0.00
16.521	5.19	-0.02	40.35	0.00	0.00
16.571	5.19	-0.05	40.35	0.00	0.00
16.621	5.19	-0.05	40.35	0.00	0.00
16.671	5.19	-0.02	40.35	0.00	0.00
16.721	5.19	0.02	40.35	0.00	0.00
16.771	5.75	-0.05	40.35	0.00	0.00
16.821	5.19	-0.05	40.35	0.00	0.00
16.871	5.75	-0.05	40.35	0.00	0.00
16.921	5.75	-0.02	40.35	0.00	0.00
16.971	5.19	-0.05	40.35	0.00	0.00
17.021	5.19	-0.02	40.35	0.00	0.00
17.071	5.75	0.02	40.35	0.00	0.00
17.121	5.75	-0.09	40.35	0.00	0.00
17.171	5.19	-0.02	40.35	0.00	0.00
17.221	5.75	-0.05	40.35	0.00	0.00
17.271	5.75	-0.02	40.35	0.00	0.00
17.321	5.75	-0.05	40.35	0.00	0.00
17.371	5.75	-0.05	40.35	0.00	0.00
17.421	5.19	-0.05	40.35	0.00	0.00
17.471	5.75	-0.02	40.35	0.00	0.00
17.521	5.75	-0.02	40.35	0.00	0.00
17.571	5.19	0.02	40.35	0.00	0.00
17.622	5.75	0.02	40.35	0.00	0.00
17.671	5.75	-0.02	40.35	0.00	0.00
17.721	5.75	-0.02	40.35	0.00	0.00
17.771	5.75	0.02	40.35	0.00	0.00
17.821	5.75	-0.02	40.35	0.00	0.00
17.871	5.75	0.02	40.35	0.00	0.00
17.922	5.75	0.02	40.35	0.00	0.00
17.971	5.19	-0.02	40.35	0.00	0.00
18.021	5.75	-0.09	40.35	0.00	0.00
18.071	5.19	-0.05	40.35	0.00	0.00
18.121	5.75	-0.05	40.35	0.00	0.00
18.171	5.75	-0.09	40.35	0.00	0.00
18.222	5.75	0.02	40.35	0.00	0.00
18.272	5.75	0.02	40.35	0.00	0.00
18.322	5.19	-0.05	40.35	0.00	0.00
18.372	5.75	0.02	40.35	0.00	0.00
18.422	5.75	0.02	40.35	0.00	0.00
18.472	5.19	-0.12	40.35	0.00	0.00
18.522	5.75	-0.02	40.35	0.00	0.00
18.572	5.19	-0.05	40.35	0.00	0.00
18.622	5.75	0.02	40.35	0.00	0.00
18.672	5.75	-0.02	40.35	0.00	0.00
18.722	5.75	-0.12	40.35	0.00	0.00
18.772	5.75	-0.09	40.35	0.00	0.00
18.822	5.19	-0.02	40.35	0.00	0.00
18.872	5.75	-0.05	40.35	0.00	0.00
18.922	5.75	0.02	40.35	0.00	0.00
18.972	5.19	-0.02	40.35	0.00	0.00
19.022	5.75	-0.09	40.35	0.00	0.00
19.073	5.75	-0.02	40.35	0.00	0.00
19.122	5.75	-0.05	40.35	0.00	0.00
19.172	5.75	0.02	40.35	0.00	0.00
19.222	5.19	-0.05	40.35	0.00	0.00
19.272	5.75	-0.02	40.35	0.00	0.00
19.322	5.75	-0.02	40.35	0.00	0.00
19.373	5.75	-0.02	40.35	0.00	0.00
19.422	5.75	0.02	40.35	0.00	0.00
19.472	5.75	-0.02	40.35	0.00	0.00
19.522	5.75	0.02	40.35	0.00	0.00
19.572	5.75	-0.09	40.35	0.00	0.00
19.622	5.75	-0.02	40.35	0.00	0.00
19.673	5.75	-0.02	40.35	0.00	0.00
19.723	5.75	-0.02	40.35	0.00	0.00
19.773	5.75	-0.05	40.35	0.00	0.00
19.823	5.19	-0.02	40.35	0.00	0.00
19.873	5.75	0.02	40.35	0.00	0.00
19.923	5.75	0.02	40.35	0.00	0.00
19.973	5.75	-0.05	40.35	0.00	0.00
20.023	5.75	-0.05	40.35	0.00	0.00
20.073	5.19	0.02	40.35	0.00	0.00
20.123	5.75	-0.05	40.35	0.00	0.00
20.173	5.19	-0.05	40.35	0.00	0.00
20.224	5.19	-0.09	40.35	0.00	0.00
20.273	5.75	0.09	40.35	0.00	0.00
20.323	5.75	-0.05	40.35	0.00	0.00
20.373	5.75	-0.02	40.35	0.00	0.00
20.423	5.75	-0.05	40.35	0.00	0.00
20.473	5.19	-0.05	40.35	0.00	0.00
20.524	5.19	-0.09	40.35	0.00	0.00
20.573	5.75	-0.02	40.35	0.00	0.00
20.623	5.19	0.02	40.35	0.00	0.00
20.673	5.19	0.02	40.35	0.00	0.00
20.723	5.75	-0.02	40.35	0.00	0.00
20.773	5.75	-0.02	40.35	0.00	0.00
20.824	5.19	0.02	40.35	0.00	0.00
20.873	5.75	0.02	40.35	0.00	0.00
20.923	5.75	0.02	40.35	0.00	0.00
20.973	5.75	-0.02	40.35	0.00	0.00
21.023	5.75	0.02	40.35	0.00	0.00
21.073	5.75	-0.05	40.35	0.00	0.00
21.123	5.75	0.06	40.35	0.00	0.00
21.173	5.19	0.02	40.35	0.00	0.00
21.223	5.19	0.06	40.35	0.00	0.00
21.273	5.75	-0.02	40.35	0.00	0.00
21.323	5.75	-0.05	40.35	0.00	0.00
21.373	5.75	-0.05	40.35	0.00	0.00
21.423	5.75	-0.05	40.35	0.00	0.00
21.473	5.75	-0.05	40.35	0.00	0.00
21.523	5.75	-0.02	40.35	0.00	0.00
21.573	5.19	0.02	40.35	0.00	0.00
21.623	5.19	0.02	40.35	0.00	0.00
21.673	5.19	-0.05	40.35	0.00	0.00
21.723	5.75	-0.05	40.35	0.00	0.00
21.773	5.75	-0.05	40.35	0.00	0.00
21.823	5.19	-0.02	40.35	0.00	0.00
21.873	5.19	-0.05	40.35	0.00	0.00
21.923	5.75	-0.09	40.35	0.00	0.00
21.974	5.19	-0.02	40.35	0.00	0.00
22.023	5.75	-0.05	40.35	0.00	0.00
22.073	5.19	-0.02	40.35	0.00	0.00
22.123	5.19	0.06	40.35	0.00	0.00
22.173	5.75	-0.05	40.35	0.00	0.00
22.223	5.75	0.02	40.35	0.00	0.00
22.274	5.75	-0.02	40.35	0.00	0.00
22.323	5.75	-0.05	40.35	0.00	0.00
22.373	5.19	-0.05	40.35	0.00	0.00
22.423	5.75	0.02	40.35	0.00	0.00
22.473	5.19	-0.02	40.35	0.00	0.00
22.523	5.19	-0.02	40.35	0.00	0.00
22.574	5.19	-0.05	40.35	0.00	0.00
22.624	5.19	-0.02	40.35	0.00	0.00
22.674	5.75	-0.09	40.35	0.00	0.00
22.724	5.19	-0.05	40.35	0.00	0.00
22.774	5.75	0.02	40.35	0.00	0.00
22.824	5.19	-0.02	40.35	0.00	0.00
22.874	5.19	0.02	40.35	0.00	0.00
22.924	5.19	-0.09	40.35	0.00	0.00
22.974	5.19	-0.05	40.35	0.00	0.00
23.024	5.19	-0.02	40.35	0.00	0.00
23.074	5.19	-0.05	40.35	0.00	0.00
23.124	5.75	-0.05	40.35	0.00	0.00
23.174	5.75	-0.05	40.35	0.00	0.00
23.224	5.19	-0.02	40.35	0.00	0.00
23.274	5.19	0.02	40.35	0.00	0.00
23.324	5.19	-0.02	40.35	0.00	0.00
23.374	5.19	-0.09	40.35	0.00	0.00
23.425	5.75	-0.05	40.35	0.00	0.00
23.474	5.75	0.06	40.35	0.00	0.00
23.524	5.75	-0.02	40.35	0.00	0.00
23.574	5.19	0.02	40.35	0.00	0.00
23.624	5.19	0.06	40.35	0.00	0.00
23.674	5.19	-0.02	40.35	0.00	0.00
23.725	5.19	-0.05	40.35	0.00	0.00
23.774	5.19	0.06	40.35	0.00	0.00
23.824	5.75	0.02	40.35	0.00	0.00
23.874	5.19	-0.02	40.35	0.00	0.00
23.924	5.19	0.06	40.35	0.00	0.00
23.974	5.19	-0.02	40.35	0.00	0.00
24.025	5.19	-0.02	40.35	0.00	0.00
24.075	5.19	-0.02	40.35	0.00	0.00
24.125	5.19	-0.05	40.35	0.00	0.00
24.175	5.19	-0.02	40.35	0.00	0.00
24.225	5.19	-0.02	40.35	0.00	0.00
24.275	5.19	-0.02	40.35	0.00	0.00
24.325	5.19	-0.05	40.35	0.00	0.00
24.375	5.19	-0.05	40.35	0.00	0.00
24.425	5.19	-0.02	40.35	0.00	0.00
24.475	5.19	-0.05	40.35	0.00	0.00
24.525	5.19	0.02	40.35	0.00	0.00
24.576	5.75	-0.05	40.35	0.00	0.00
24.625	5.75	0.09	40.35	0.00	0.00
24.675	5.19	-0.05	40.35	0.00	0.00
24.725	5.19	0.02	40.35	0.00	0.00
24.775	5.19	-0.05	40.35	0.00	0.00
24.825	5.75	-0.02	40.35	0.00	0.00
24.876	5.75	-0.09	40.35	0.00	0.00
24.925	5.75	-0.02	40.35	0.00	0.00
24.975	5.19	-0.02	40.35	0.00	0.00
25.025	5.19	-0.02	40.35	0.00	0.00
25.075	5.19	-0.02	40.35	0.00	0.00
25.125	5.19	-0.09	40.35	0.00	0.00
25.176	5.75	0.02	40.35	0.00	0.00
25.225	5.19	-0.02	40.35	0.00	0.00
25.275	5.19	-0.12	40.35	0.00	0.00
25.325	5.19	0.02	40.35	0.00	0.00
25.375	5.75	-0.05	40.35	0.00	0.00
25.425	5.75	-0.05	40.35	0.00	0.00
25.475	5.75	-0.09	40.35	0.00	0.00
25.525	5.75	-0.02	40.35	0.00	0.00
25.575	5.19	0.02	40.35	0.00	0.00
25.625	5.75	-0.05	40.35	0.00	0.00
25.675	5.19	-0.05	40.35	0.00	0.00
25.725	5.75	-0.02	40.35	0.00	0.00
25.775	5.19	-0.05	40.35	0.00	0.00
25.825	5.75	-0.02	40.35	0.00	0.00
25.875	5.75	-0.05	40.35	0.00	0.00
25.925	5.75	-0.09	40.35	0.00	0.00
25.975	5.75	-0.05	40.35	0.00	0.00
26.025	5.75	-0.02	40.35	0.00	0.00
26.075	5.75	-0.09	40.35	0.00	0.00
26.125	5.75	-0.05	40.35	0.00	0.00
26.175	5.75	-0.09	40.35	0.00	0.00
26.225	5.19	0.06	40.35	0.00	0.00
26.275	5.75	-0.05	40.35	0.00	0.00
26.326	5.19	-0.05	40.35	0.00	0.00
26.375	5.75	-0.05	40.35	0.00	0.00
26.425	5.75	-0.09	40.35	0.00	0.00
26.475	5.75	-0.09	40.35	0.00	0.00
26.525	5.75	-0.05	40.35	0.00	0.00
26.575	5.19	0.02	40.35	0.00	0.00
26.626	5.75	-0.02	40.35	0.00	0.00
26.675	5.19	-0.09	40.35	0.00	0.00
26.725	5.75	-0.02	40.35	0.00	0.00
26.775	5.19	-0.09	40.35	0.00	0.00
26.825	5.75	-0.02	40.35	0.00	0.00
26.875	5.19	0.02	40.35	0.00	0.00
26.926	5.75	-0.02	40.35	0.00	0.00
26.976	5.75	-0.09	40.35	0.00	0.00
27.026	5.75	-0.02	40.35	0.00	0.00
27.076	5.75	-0.02	40.35	0.00	0.00
27.126	5.75	-0.12	40.35	0.00	0.00
27.176	5.75	-0.02	40.35	0.00	0.00
27.226	5.75	0.02	40.35	0.00	0.00
27.276	5.75	-0.02	40.35	0.00	0.00
27.326	5.19	-0.05	40.35	0.00	0.00
27.376	5.19	-0.05	40.35	0.00	0.00
27.426	5.19	-0.02	40.35	0.00	0.00
27.476	5.19	-0.05	40.35	0.00	0.00
27.526	5.75	-0.05	40.35	0.00	0.00
27.576	5.19	-0.02	40.35	0.00	0.00
27.626	5.19	-0.05	40.35	0.00	0.00
27.676	5.19	-0.02	40.35	0.00	0.00
27.726	5.75	-0.05	40.35	0.00	0.00
27.777	5.75	0.02	40.35	0.00	0.00
27.826	5.75	-0.02	40.35	0.00	0.00
27.876	5.19	-0.02	40.35	0.00	0.00
27.926	5.19	-0.05	40.35	0.00	0.00
27.976	5.75	0.06	40.35	0.00	0.00
28.026	5.75	0.02	40.35	0.00	0.00
28.077	5.75	-0.05	40.35	0.00	0.00
28.126	5.75	-0.12	40.35	0.00	0.00
28.176	5.75	-0.05	40.35	0.00	0.00
28.226	5.19	-0.02	40.35	0.00	0.00
28.276	5.75	-0.05	40.35	0.00	0.00
28.326	5.75	-0.02	40.35	0.00	0.00
28.377	5.75	-0.05	40.35	0.00	0.00
28.427	5.75	0.02	40.35	0.00	0.00
28.477	5.75	0.06	40.35	0.00	0.00
28.527	5.75	-0.05	40.35	0.00	0.00
28.577	5.75	-0.05	40.35	0.00	0.00
28.627	5.75	-0.05	40.35	0.00	0.00
28.677	5.75	-0.02	40.35	0.00	0.00
28.727	5.75	-0.02	40.35	0.00	0.00
28.777	5.19	0.06	40.35	0.00	0.00
28.827	5.19	-0.05	40.35	0.00	0.00
28.877	5.75	-0.02	40.35	0.00	0.00
28.928	5.19	-0.02	40.35	0.00	0.00
28.977	5.75	0.06	40.35	0.00	0.00
29.027	5.75	-0.02	40.35	0.00	0.00
29.077	5.75	-0.09	40.35	0.00	0.00
29.127	5.75	-0.02	40.35	0.00	0.00
29.177	5.75	0.02	40.35	0.00	0.00
29.228	5.19	-0.02	40.35	0.00	0.00
29.277	5.19	-0.05	40.35	0.00	0.00
29.327	5.75	-0.09	40.35	0.00	0.00
29.377	5.19	-0.05	40.35	0.00	0.00
29.427	6.87	-0.05	40.35	0.00	0.00
29.477	5.19	-0.02	40.35	0.00	0.00
29.528	5.75	0.02	40.35	0.00	0.00
29.577	5.19	-0.02	40.35	0.00	0.00
29.627	5.19	-0.02	40.35	0.00	0.00
29.677	5.19	-0.02	40.35	0.00	0.00
29.727	5.19	0.02	40.35	0.00	0.00
29.777	5.19	0.06	40.35	0.00	0.00
29.827	5.19	0.02	40.35	0.00	0.00
29.877	5.19	-0.02	40.35	0.00	0.00
29.927	5.75	-0.05	40.35	0.00	0.00
29.977	5.19	-0.05	40.35	0.00	0.00
30.027	5.19	-0.02	40.35	0.00	0.00
30.077	5.75	-0.05	40.35	0.00	0.00
30.127	5.19	-0.05	40.35	0.00	0.00
30.177	5.19	0.02	40.35	0.00	0.00
30.227	5.19	-0.05	40.35	0.00	0.00
30.277	5.75	-0.05	40.35	0.00	0.00
30.327	5.75	-0.09	40.35	0.00	0.00
30.377	5.75	-0.05	40.35	0.00	0.00
30.427	5.75	-0.09	40.35	0.00	0.00
30.477	5.75	-0.02	40.35	0.00	0.00
30.527	5.19	-0.12	40.35	0.00	0.00
30.577	5.19	-0.02	40.35	0.00	0.00
30.627	5.19	-0.05	40.35	0.00	0.00
30.678	5.19	-0.02	40.35	0.00	0.00
30.727	5.19	-0.09	40.35	0.00	0.00
30.777	5.19	0.06	40.35	0.00	0.00
30.827	5.19	-0.02	40.35	0.00	0.00
30.877	5.19	0.02	40.35	0.00	0.00
30.927	5.19	-0.02	40.35	0.00	0.00
30.978	5.19	0.02	40.35	0.00	0.00
31.027	5.19	0.06	40.35	0.00	0.00
31.077	5.19	-0.05	40.35	0.00	0.00
31.127	5.19	-0.05	40.35	0.00	0.00
31.177	5.75	-0.02	40.35	0.00	0.00
31.227	5.19	-0.05	40.35	0.00	0.00
31.278	5.19	-0.02	40.35	0.00	0.00
31.328	5.19	-0.05	40.35	0.00	0.00
31.378	5.19	-0.05	40.35	0.00	0.00
31.428	5.19	-0.02	40.35	0.00	0.00
31.478	5.19	-0.05	40.35	0.00	0.00
31.528	5.19	-0.02	40.35	0.00	0.00
31.578	5.75	0.02	40.35	0.00	0.00
31.628	7.43	-0.02	40.35	0.00	0.00
31.678	10.79	-0.02	40.35	0.00	0.00
31.728	10.23	-0.02	40.35	0.00	0.00
31.778	10.79	-0.09	40.35	0.00	0.00
31.828	9.67	-0.05	40.35	0.00	0.00
31.878	11.91	-0.02	40.35	0.00	0.00
31.928	13.03	-0.02	40.35	0.00	0.00
31.978	14.15	-0.05	40.35	0.00	0.00
32.028	14.71	-0.02	40.35	0.00	0.00
32.078	16.39	-0.09	40.35	0.00	0.00
32.129	24.79	-0.05	40.35	0.00	0.00
32.178	37.11	0.02	40.35	0.00	0.00
32.228	38.23	0.02	40.35	0.00	0.00
32.278	39.35	0.06	40.35	0.00	0.00
32.328	35.43	-0.05	40.35	0.00	0.00
32.378	31.51	0.02	40.35	0.00	0.00
32.429	29.27	-0.02	40.35	0.00	0.00
32.478	24.79	0.02	40.35	0.00	0.00
32.528	22.55	-0.02	40.35	0.00	0.00
32.578	20.87	-0.02	40.35	0.00	0.00
32.628	10.79	-0.02	40.35	0.00	0.00
32.678	5.19	-0.02	40.35	0.00	0.00
32.729	5.19	-0.05	40.35	0.00	0.00
32.779	5.19	-0.02	40.35	0.00	0.00
32.829	5.19	-0.02	40.35	0.00	0.00
32.879	5.19	-0.02	40.35	0.00	0.00
32.929	5.19	-0.02	40.35	0.00	0.00
32.979	5.19	-0.09	40.35	0.00	0.00
33.029	5.19	-0.02	40.35	0.00	0.00
33.079	5.19	-0.09	40.35	0.00	0.00
33.129	5.19	-0.02	40.35	0.00	0.00
33.179	5.19	-0.05	40.35	0.00	0.00
33.229	5.19	-0.05	40.35	0.00	0.00
33.280	5.19	0.02	40.35	0.00	0.00
33.329	5.19	-0.02	40.35	0.00	0.00
33.379	5.19	0.02	40.35	0.00	0.00
33.429	5.19	-0.05	40.35	0.00	0.00
33.479	5.19	-0.02	40.35	0.00	0.00
33.529	5.19	0.06	40.35	0.00	0.00
33.580	5.19	-0.12	40.35	0.00	0.00
33.629	5.19	-0.09	40.35	0.00	0.00
