Time	Torque	Current	Voltage	Cadans	Speed
185.5790	12.10	1.2	39.64	67.11	15.96
186.5800	11.49	0.8	39.71	69.44	16.03
187.5810	18.46	0.7	39.80	70.92	16.40
188.5810	18.32	0.9	39.76	68.97	16.26
189.5810	20.84	1.0	39.69	67.57	15.87
190.5820	23.42	1.1	39.61	65.79	15.93
191.5820	15.32	1.3	39.53	65.79	15.80
192.5830	8.63	1.7	39.37	63.69	15.18
193.5830	22.49	2.2	39.15	61.73	14.78
194.5830	28.57	2.3	39.10	61.73	14.72
195.5850	16.58	2.9	38.86	58.82	13.98
196.5850	9.27	2.9	38.78	60.98	14.23
197.5850	22.10	3.1	38.80	57.47	13.73
198.5850	26.64	4.0	38.36	52.63	13.26
199.5860	-2.38	4.4	38.10	32.26	12.45
200.5870	42.21	0.1	39.58	39.06	10.57
201.5870	0.42	9.3	37.06	40.82	9.12
202.5870	1.80	-0.0	39.39	0.00	9.58
203.5880	0.98	-0.0	39.90	0.00	9.58
204.5890	2.36	-0.0	40.03	0.00	0.00
205.5890	1.29	-0.1	40.07	0.00	0.00
206.5890	1.60	-0.0	40.12	0.00	0.00
207.5890	1.54	-0.0	40.12	0.00	0.00
208.5900	2.86	-0.0	40.14	0.00	4.31
209.5910	1.85	-0.0	40.18	0.00	4.31
210.5910	1.35	-0.0	40.18	0.00	0.00
211.5910	2.30	-0.1	40.18	0.00	0.00
212.5920	0.87	-0.1	40.18	0.00	0.00
213.5930	0.40	-0.1	40.18	0.00	0.00
214.5930	1.54	-0.0	40.21	0.00	0.00
215.5930	1.40	-0.1	40.23	0.00	0.00
216.5940	3.09	-0.0	40.24	0.00	0.00
217.5940	38.85	-0.0	40.24	0.00	0.00
218.5950	54.50	-0.1	40.24	0.00	4.04
219.5950	6.50	7.4	37.88	21.51	4.48
220.5950	2.13	10.0	36.46	24.75	7.07
221.5960	28.60	-0.1	39.42	34.97	7.68
222.5970	3.76	6.5	37.81	39.06	7.91
223.5970	38.45	8.2	36.82	50.25	10.02
224.5980	11.96	5.7	37.52	54.95	11.02
225.5980	22.49	3.9	38.16	57.47	12.20
226.5980	29.04	3.2	38.47	62.11	13.04
227.5990	26.58	3.6	38.37	57.47	12.80
228.5990	7.34	3.5	38.37	60.24	12.55
229.6000	19.08	3.0	38.52	61.35	13.08
230.6000	17.79	2.9	38.59	62.89	13.13
231.6010	12.91	2.7	38.63	61.35	13.26
232.6010	3.70	2.8	38.63	62.11	13.31
233.6020	5.41	2.2	38.84	63.29	13.59
234.6020	6.05	1.5	39.09	80.65	14.95
235.6030	4.12	0.6	39.52	86.96	16.26
236.6030	5.66	0.3	39.73	76.92	18.13
237.6030	7.93	0.2	39.81	81.97	19.01
238.6040	7.06	0.2	39.84	83.33	19.69
239.6040	6.64	0.2	39.88	84.75	19.54
240.6050	8.04	0.2	39.89	83.33	19.79
241.6050	9.05	0.2	39.90	80.65	19.39
242.6060	8.01	0.2	39.91	81.97	19.89
243.6060	7.65	0.2	39.93	83.33	19.94
244.6080	9.64	0.2	39.94	81.97	19.59
245.6070	9.47	0.2	39.95	83.33	19.79
246.6070	7.03	0.2	39.95	84.03	20.10
247.6080	6.25	0.2	39.96	83.33	20.10
248.6090	7.01	0.2	39.96	85.47	20.31
249.6090	7.57	0.2	39.97	84.75	20.10
250.6090	10.51	0.2	39.97	83.33	19.99
251.6100	9.95	0.2	39.97	81.97	19.69
252.6100	11.51	0.2	40.00	82.64	19.74
253.6120	11.07	0.2	40.00	86.21	20.10
254.6110	12.52	0.2	40.00	86.21	19.84
255.6110	13.75	0.2	39.99	83.33	19.49
256.6120	14.87	0.2	40.01	80.65	18.92
257.6130	16.86	0.2	40.01	80.00	19.06
258.6130	15.71	0.3	40.00	79.37	18.74
259.6130	17.11	0.2	39.99	80.65	18.74
260.6140	15.99	0.2	40.01	81.30	18.74
261.6150	13.28	0.2	40.01	80.65	18.92
262.6160	12.47	0.2	39.99	80.65	18.92
263.6150	12.02	0.2	40.01	81.30	19.01
264.6160	11.88	0.2	40.01	81.97	19.49
265.6160	11.23	0.2	40.02	84.75	20.20
266.6170	9.50	0.2	40.05	84.03	20.26
267.6170	10.28	0.2	40.05	86.21	20.36
268.6170	10.06	0.2	40.06	86.21	20.52
269.6180	12.69	0.2	40.06	87.72	20.31
270.6190	13.14	0.2	40.06	85.47	20.31
271.6190	13.64	0.2	40.06	84.75	20.26
272.6190	11.99	0.2	40.06	85.47	20.74
273.6200	11.09	0.1	40.07	87.72	20.63
274.6210	9.47	0.2	40.07	86.21	20.58
275.6210	11.26	0.2	40.06	85.47	20.31
276.6210	12.13	0.2	40.06	86.96	20.31
277.6220	11.12	0.2	40.06	86.21	19.99
278.6220	13.28	0.2	40.08	84.03	19.94
279.6230	12.19	0.2	40.07	81.97	19.79
280.6230	13.11	0.2	40.06	81.30	19.49
281.6230	13.17	0.2	40.06	76.92	18.92
282.6250	16.75	0.2	40.06	78.74	18.78
283.6250	15.74	0.2	40.07	79.37	18.97
284.6250	15.91	0.2	40.07	80.00	18.92
285.6250	16.81	0.2	40.07	81.97	19.39
286.6260	15.18	0.2	40.08	84.03	20.26
287.6270	13.70	0.2	40.09	86.21	20.36
288.6270	15.27	0.2	40.11	86.21	20.58
289.6270	14.51	0.2	40.12	86.21	20.85
290.6280	15.74	0.1	40.11	87.72	20.97
291.6290	12.27	0.1	40.11	87.72	20.97
292.6290	11.46	0.2	40.12	87.72	20.80
293.6290	10.65	0.1	40.11	86.96	20.80
294.6290	11.99	0.2	40.11	89.29	20.42
295.6300	11.01	0.2	40.12	86.21	20.63
296.6310	9.75	0.1	40.12	86.21	20.47
297.6310	10.09	0.2	40.12	84.75	20.26
298.6310	11.77	0.2	40.12	84.75	19.94
299.6320	12.49	0.2	40.11	84.75	20.20
300.6330	13.67	0.2	40.12	86.96	20.47
301.6330	13.19	0.1	40.12	85.47	20.36
302.6330	14.23	0.2	40.12	80.65	19.74
303.6340	13.70	0.2	40.08	73.53	18.47
304.6340	14.57	0.4	40.02	71.43	16.94
305.6350	19.16	0.5	39.95	74.07	16.79
306.6350	21.96	0.4	39.98	70.92	17.09
307.6350	21.74	0.8	39.91	69.93	16.65
308.6360	24.84	0.9	39.80	68.49	16.03
309.6370	22.55	0.7	39.83	69.93	16.51
310.6370	18.26	0.5	39.93	72.46	17.16
311.6380	13.14	0.4	40.01	74.07	17.67
312.6380	11.68	0.3	40.06	74.07	17.83
313.6380	12.24	0.3	40.05	75.19	17.67
314.6390	15.41	0.2	40.07	77.52	18.21
315.6390	14.96	0.3	40.07	76.92	18.17
316.6400	15.85	0.2	40.06	78.12	18.13
317.6400	17.20	0.2	40.07	78.74	18.56
318.6410	14.15	0.2	40.09	78.74	18.78
319.6410	12.77	0.2	40.10	80.00	19.11
320.6420	14.34	0.2	40.10	80.65	19.16
321.6420	12.63	0.2	40.10	80.00	19.01
322.6430	13.50	0.2	40.09	77.52	18.43
323.6430	14.26	0.3	40.07	77.52	18.25
324.6430	14.99	0.2	40.09	79.37	18.60
325.6440	12.83	0.3	40.09	80.00	18.83
326.6440	14.40	0.2	40.10	80.00	19.01
327.6450	11.60	0.2	40.12	81.97	19.25
328.6450	10.03	0.2	40.11	83.33	19.64
329.6460	11.07	0.2	40.12	83.33	19.64
330.6460	8.55	0.2	40.11	82.64	19.74
331.6480	9.30	0.2	40.11	82.64	19.69
332.6470	8.83	0.2	40.12	82.64	19.59
333.6470	9.08	0.2	40.12	79.37	19.06
334.6480	12.16	0.2	40.10	77.52	18.52
335.6490	15.07	0.2	40.10	82.64	18.60
336.6490	13.67	0.2	40.11	79.37	18.88
337.6490	13.81	0.2	40.11	79.37	18.92
338.6500	13.67	0.2	40.10	80.65	18.92
339.6500	13.67	0.3	40.11	79.37	19.06
340.6520	12.55	0.2	40.11	75.19	18.38
341.6510	13.33	0.3	40.08	75.76	17.92
342.6510	17.14	0.3	40.08	76.92	17.88
343.6520	16.72	0.3	40.09	76.34	18.00
344.6530	16.97	0.2	40.10	76.92	18.08
345.6530	16.11	0.3	40.10	75.19	18.47
346.6530	15.18	0.2	40.10	76.92	18.60
347.6540	12.89	0.2	40.11	78.12	18.60
348.6550	12.94	0.2	40.10	79.37	18.65
349.6560	12.69	0.2	40.11	78.74	18.38
350.6550	10.76	0.3	40.10	78.74	18.25
351.6560	11.43	0.2	40.10	76.34	18.04
352.6560	13.33	0.2	40.09	74.63	17.67
353.6570	13.81	0.2	40.10	75.19	17.83
354.6570	14.54	0.3	40.09	76.92	18.13
355.6570	12.80	0.2	40.11	78.74	18.52
356.6580	12.07	0.2	40.11	80.00	18.74
357.6590	12.61	0.2	40.12	80.65	19.11
358.6590	13.28	0.2	40.12	82.64	19.39
359.6590	11.60	0.2	40.12	80.65	19.25
360.6600	12.83	0.2	40.12	80.65	18.97
361.6610	14.71	0.2	40.10	78.74	18.69
362.6610	14.54	0.2	40.13	80.65	18.92
363.6610	14.48	0.2	40.10	80.00	18.88
364.6620	13.00	0.2	40.12	80.65	19.06
365.6620	13.39	0.2	40.12	82.64	19.30
366.6630	11.04	0.2	40.13	82.64	19.49
367.6630	10.37	0.2	40.12	81.97	19.39
368.6630	12.75	0.2	40.12	81.30	19.20
369.6650	13.28	0.2	40.11	81.30	19.06
370.6650	14.17	0.2	40.11	81.30	19.06
371.6650	13.75	0.2	40.13	80.65	19.16
372.6650	14.17	0.2	40.11	75.19	18.47
373.6660	17.03	0.3	40.09	72.46	17.47
374.6670	18.80	0.3	40.07	71.43	17.09
375.6670	15.85	0.3	40.07	74.07	17.63
376.6670	13.08	0.2	40.10	75.19	17.92
377.6680	13.33	0.2	40.10	76.92	18.13
378.6690	12.44	0.2	40.11	76.92	18.43
379.6690	13.47	0.2	40.11	78.12	18.52
380.6690	11.63	0.2	40.11	80.00	18.88
381.6690	10.87	0.2	40.14	79.37	19.01
382.6700	12.21	0.2	40.13	79.37	18.92
383.6710	12.72	0.2	40.13	80.00	19.20
384.6710	14.12	0.2	40.13	81.97	19.59
385.6710	12.80	0.2	40.14	82.64	19.94
386.6720	11.32	0.2	40.15	84.03	19.94
387.6730	12.10	0.2	40.14	82.64	19.99
388.6730	10.34	0.2	40.15	84.75	19.94
389.6730	9.81	0.1	40.16	82.64	20.05
390.6740	9.97	0.2	40.16	86.96	20.31
391.6740	7.76	0.1	40.16	87.72	20.69
392.6750	6.28	0.1	40.17	89.29	20.85
393.6750	6.28	0.2	40.18	86.21	20.85
394.6750	7.82	0.2	40.17	84.75	20.26
395.6760	9.83	0.2	40.16	83.33	19.89
396.6770	11.63	0.2	40.15	81.30	19.39
397.6770	11.96	0.2	40.14	82.64	19.30
398.6780	12.38	0.2	40.13	80.65	19.06
399.6780	12.75	0.2	40.12	80.00	18.83
400.6780	13.67	0.2	40.13	81.97	19.20
401.6790	12.30	0.2	40.15	81.30	19.30
402.6790	11.12	0.2	40.14	80.65	19.11
403.6800	10.79	0.2	40.13	76.92	18.69
404.6800	10.87	0.2	40.12	78.74	18.56
405.6810	11.71	0.2	40.12	79.37	18.60
406.6810	10.56	0.2	40.12	80.00	18.74
407.6820	10.67	0.2	40.12	83.33	19.25
408.6820	9.13	0.2	40.14	82.64	19.69
409.6830	8.71	0.2	40.15	81.97	19.64
410.6830	10.03	0.2	40.14	84.03	19.74
411.6830	9.30	0.2	40.16	83.33	19.94
412.6840	9.75	0.2	40.17	81.30	19.44
413.6840	10.98	0.2	40.16	81.97	19.54
414.6850	9.92	0.2	40.16	81.97	19.39
415.6850	9.47	0.2	40.14	79.37	19.01
416.6860	10.84	0.2	40.13	78.74	18.74
417.6860	10.56	0.2	40.14	80.65	19.16
418.6880	10.73	0.2	40.14	81.97	19.25
419.6870	11.74	0.2	40.15	81.30	19.11
420.6870	12.72	0.2	40.14	81.30	19.25
421.6880	11.93	0.2	40.15	83.33	19.49
422.6890	10.25	0.2	40.15	81.30	19.59
423.6890	9.22	0.2	40.14	80.65	19.25
424.6890	10.59	0.2	40.14	77.52	18.88
425.6900	6.56	0.2	40.14	80.00	18.78
426.6900	7.76	0.2	40.13	79.37	18.88
427.6920	8.63	0.3	40.14	78.12	18.65
428.6910	9.97	0.3	40.12	80.65	18.92
429.6910	10.51	0.2	40.13	78.74	18.65
430.6920	6.67	0.2	40.12	78.74	18.69
431.6930	8.01	0.2	40.12	77.52	18.52
432.6930	7.62	0.2	40.12	74.63	18.00
433.6930	5.97	0.4	40.10	71.94	17.28
434.6940	7.54	0.5	40.04	69.93	16.79
435.6950	12.47	0.8	39.88	68.03	16.16
436.6960	13.25	0.8	39.83	70.42	16.37
437.6950	10.62	0.6	39.87	69.93	16.33
438.6960	8.63	0.6	39.90	69.44	16.33
439.7700	10.62	0.8	39.84	68.97	16.54
440.8770	10.84	1.0	39.74	68.49	16.13
441.8770	9.81	0.6	39.86	69.44	16.58
442.8770	6.33	0.7	39.90	68.97	16.51
443.8770	9.39	0.7	39.85	68.97	16.44
444.8780	14.37	0.6	39.89	69.93	16.68
445.8790	14.29	0.4	39.99	72.46	16.94
446.8790	14.06	0.3	40.02	71.94	17.16
447.8790	14.20	0.4	40.03	73.53	17.13
448.8800	11.18	0.3	40.05	72.99	17.28
449.8810	9.05	0.3	40.05	72.99	17.36
450.8810	8.74	0.3	40.05	72.46	17.43
451.8810	7.82	0.3	40.06	74.07	17.39
452.8820	8.91	0.3	40.07	74.07	17.51
453.8820	9.16	0.3	40.05	74.07	17.47
454.8830	12.75	0.3	40.08	74.07	17.67
455.8830	11.07	0.3	40.07	72.99	17.32
456.8830	12.05	0.5	40.03	73.53	17.09
457.8840	13.03	0.4	40.02	71.94	17.09
458.8850	14.54	0.4	40.00	71.94	16.87
459.8850	14.23	0.5	40.01	70.92	16.76
460.8860	14.43	0.5	39.96	70.42	16.65
461.8860	9.58	1.0	39.81	67.11	16.16
462.8860	7.65	1.3	39.65	65.79	15.83
463.8870	15.27	1.5	39.47	64.10	15.42
464.8870	18.18	1.5	39.36	64.52	15.33
465.8880	16.75	1.6	39.34	64.10	15.30
466.8880	13.95	1.7	39.37	63.69	15.45
467.8890	6.56	1.4	39.42	65.79	15.42
468.8890	14.03	1.0	39.56	67.57	15.93
469.8900	17.65	1.1	39.60	66.23	16.10
470.8900	17.37	0.9	39.66	68.03	16.06
471.8910	16.50	1.0	39.62	65.79	15.90
472.8910	13.42	1.2	39.56	66.67	15.83
473.8910	7.23	1.0	39.64	67.57	15.96
474.8920	10.06	0.5	39.80	70.92	16.47
475.8920	15.77	0.7	39.78	69.93	16.20
476.8930	16.13	0.8	39.78	69.44	16.40
477.8930	15.83	0.6	39.85	70.92	16.51
478.8940	14.68	0.4	39.87	70.42	16.65
479.8940	13.03	0.5	39.94	71.94	17.16
480.8960	10.53	0.3	39.99	74.07	17.59
481.8950	8.38	0.3	40.02	76.92	18.30
482.8950	8.57	0.2	40.05	78.74	18.65
483.8960	8.21	0.2	40.05	79.37	18.78
484.8970	8.46	0.2	40.06	79.37	18.97
485.8970	9.22	0.2	40.07	79.37	19.01
486.8970	9.92	0.2	40.07	79.37	19.11
487.8980	10.14	0.2	40.07	80.00	18.97
488.8980	12.44	0.2	40.07	81.30	19.25
489.9000	12.13	0.2	40.07	80.65	19.20
490.8990	11.91	0.2	40.07	80.00	19.25
491.8990	10.56	0.2	40.07	80.65	19.16
492.9000	13.98	0.2	40.07	80.65	19.30
493.9010	10.93	0.3	40.08	81.30	19.54
494.9010	11.32	0.2	40.08	81.30	19.30
495.9010	12.05	0.2	40.09	81.30	19.39
496.9020	10.20	0.2	40.10	80.65	18.97
497.9030	13.56	0.3	40.09	79.37	18.97
498.9040	13.22	0.2	40.08	79.37	18.88
499.9030	13.08	0.2	40.09	79.37	19.01
500.9040	12.75	0.2	40.10	80.00	19.11
501.9040	12.97	0.2	40.10	78.12	18.74
502.9050	12.49	0.3	40.07	78.12	18.60
503.9050	12.52	0.2	40.08	78.12	18.47
504.9050	12.72	0.3	40.06	73.53	17.92
505.9060	12.10	0.4	40.03	70.42	17.24
506.9070	14.03	0.3	40.02	73.53	17.20
507.9070	14.57	0.3	40.04	74.63	17.71
508.9070	17.06	0.3	40.05	75.19	17.79
509.9080	16.89	0.2	40.05	74.63	17.88
510.9090	19.19	0.3	40.05	75.76	17.79
511.9090	18.35	0.3	40.07	76.92	18.38
512.9090	16.64	0.3	40.05	76.92	17.96
513.9100	17.56	0.3	40.06	76.34	18.00
514.9100	17.39	0.3	40.08	79.37	18.56
515.9110	15.04	0.2	40.09	79.37	18.65
516.9110	15.49	0.2	40.09	77.52	18.47
517.9110	17.87	0.3	40.07	76.34	17.88
518.9130	16.50	0.3	40.07	76.92	17.96
519.9130	16.53	0.2	40.07	76.92	18.17
520.9130	16.83	0.3	40.07	76.92	18.38
521.9130	16.64	0.3	40.08	77.52	18.25
522.9140	14.51	0.2	40.07	76.34	18.04
523.9150	15.71	0.3	40.07	72.46	17.79
524.9150	13.50	0.3	40.04	74.63	17.79
525.9150	14.01	0.3	40.08	75.76	18.00
526.9160	12.33	0.3	40.07	75.19	18.08
527.9170	14.54	0.3	40.07	76.34	18.04
528.9170	12.44	0.3	40.08	76.92	17.88
529.9170	15.83	0.3	40.06	76.34	18.21
530.9170	14.45	0.3	40.07	75.76	18.08
531.9180	16.67	0.3	40.07	75.76	18.30
532.9190	13.00	0.3	40.09	78.74	18.52
533.9190	12.97	0.3	40.08	77.52	18.52
534.9190	15.24	0.2	40.08	77.52	18.38
535.9200	15.27	0.2	40.10	76.34	18.83
536.9210	12.80	0.3	40.09	78.12	18.47
537.9210	14.01	0.2	40.10	79.37	18.69
538.9210	12.55	0.2	40.11	78.74	18.88
539.9220	12.44	0.2	40.10	80.00	18.88
540.9220	13.39	0.2	40.11	78.12	18.69
541.9230	13.56	0.2	40.10	77.52	18.17
542.9230	13.84	0.2	40.10	77.52	18.38
543.9230	13.67	0.3	40.08	74.07	17.96
544.9240	15.29	0.3	40.06	73.53	17.67
545.9250	13.78	0.3	40.05	73.53	17.43
546.9250	14.85	0.4	40.01	71.43	17.05
547.9260	12.63	0.3	40.03	71.94	17.24
548.9260	10.14	0.4	40.01	70.42	16.94
549.9260	9.53	0.4	40.02	71.94	17.16
550.9270	10.98	0.5	39.99	71.94	17.05
551.9270	15.57	0.6	39.94	69.93	16.68
552.9280	17.95	0.7	39.86	71.43	16.51
553.9280	18.04	0.8	39.83	68.03	16.23
554.9290	16.72	0.8	39.78	68.97	16.23
555.9290	13.28	1.0	39.74	67.11	16.26
556.9300	6.36	1.3	39.60	65.36	15.83
557.9300	11.96	1.4	39.47	65.79	15.58
558.9310	20.95	1.3	39.49	66.67	15.52
559.9310	19.92	1.3	39.51	65.36	15.70
560.9310	19.38	1.1	39.57	66.67	15.93
