Time	Torque	Current	Voltage	Cadans	Speed
7.865	-50.82	-0.02	38.87	0.00	16.83
7.915	-49.70	-0.05	38.87	0.00	16.83
7.965	-51.94	-0.05	38.87	0.00	16.83
8.015	-50.82	-0.09	38.87	0.00	16.83
8.066	-49.14	0.02	38.87	0.00	16.83
8.115	-53.06	0.02	38.87	0.00	16.83
8.165	-48.58	-0.02	38.87	0.00	16.83
8.215	-50.26	-0.02	38.87	0.00	16.61
8.265	-51.94	0.02	38.87	0.00	16.61
8.315	-50.26	-0.05	38.87	0.00	16.61
8.366	-53.62	0.02	38.87	0.00	16.61
8.416	-50.82	0.06	38.87	0.00	16.61
8.466	-51.94	-0.02	38.87	0.00	16.61
8.516	-49.70	-0.05	38.87	0.00	16.61
8.566	-50.26	-0.05	38.87	0.00	16.61
8.616	-51.38	-0.02	38.87	0.00	16.61
8.666	-50.26	-0.02	38.87	0.00	16.61
8.716	-51.38	-0.02	38.87	0.00	16.40
8.766	-50.26	-0.09	38.87	0.00	16.40
8.816	-52.50	-0.02	38.87	0.00	16.40
8.866	-49.14	-0.02	38.87	0.00	16.40
8.916	-53.62	-0.02	38.87	0.00	16.40
8.966	-51.94	-0.05	38.87	0.00	16.40
9.016	-49.14	-0.02	38.87	0.00	16.40
9.066	-52.50	-0.02	38.87	0.00	16.40
9.116	-50.26	-0.02	38.87	0.00	16.40
9.166	-50.82	0.02	38.87	0.00	16.33
9.217	-51.38	-0.05	38.87	0.00	16.33
9.266	-49.70	-0.02	38.87	0.00	16.33
9.316	-51.38	0.02	38.87	0.00	16.33
9.366	-51.94	-0.05	38.87	0.00	16.33
9.416	-53.62	-0.09	38.87	0.00	16.33
9.466	-50.26	-0.09	38.87	0.00	16.33
9.517	-49.14	-0.05	38.87	0.00	16.33
9.566	-50.82	-0.05	38.87	0.00	16.33
9.616	-49.70	-0.05	38.87	0.00	16.33
9.666	-53.06	-0.02	38.87	0.00	15.96
9.716	-53.62	0.02	38.87	0.00	15.96
9.766	-50.26	-0.02	38.87	0.00	15.96
9.817	-53.06	0.02	38.87	0.00	15.96
9.867	-52.50	-0.02	38.87	0.00	15.96
9.917	-51.94	-0.02	38.87	0.00	15.96
9.967	-47.46	-0.05	38.87	0.00	15.96
10.017	-51.94	-0.02	38.87	0.00	15.96
10.067	-54.74	-0.02	38.87	0.00	15.96
10.117	-53.06	-0.02	38.87	0.00	15.96
10.167	-50.82	0.02	38.87	0.00	15.83
10.217	-48.02	-0.02	38.87	0.00	15.83
10.267	-50.82	-0.02	38.87	0.00	15.83
10.317	-51.94	-0.02	38.87	0.00	15.83
10.368	-53.06	-0.09	38.87	0.00	15.83
10.417	-53.62	-0.05	38.87	0.00	15.83
10.467	-49.70	-0.02	38.87	0.00	15.83
10.517	-49.14	-0.02	38.87	0.00	15.83
10.567	-48.02	-0.02	38.87	0.00	15.83
10.617	-48.02	-0.02	38.87	0.00	15.83
10.668	-51.38	-0.02	38.87	0.00	15.49
10.717	-53.06	-0.02	38.87	0.00	15.49
10.767	-51.94	-0.02	38.87	0.00	15.49
10.817	-50.26	-0.02	38.87	0.00	15.49
10.867	-50.26	0.06	38.87	0.00	15.49
10.917	-48.02	-0.02	38.87	0.00	15.49
10.968	-49.70	-0.02	38.87	0.00	15.49
11.017	-50.82	0.02	38.87	0.00	15.49
11.067	-53.06	0.02	38.87	0.00	15.49
11.117	-55.86	-0.05	38.87	0.00	15.49
11.167	-53.62	0.02	38.87	0.00	15.52
11.217	-49.14	-0.02	38.87	0.00	15.52
11.267	-48.58	0.02	38.87	0.00	15.52
11.317	-52.50	-0.02	38.87	0.00	15.52
11.367	-53.62	0.02	38.87	0.00	15.52
11.417	-53.62	-0.02	38.87	0.00	15.52
11.467	-51.94	-0.02	38.87	0.00	15.52
11.517	-54.18	-0.09	38.87	0.00	15.52
11.567	-53.06	-0.05	38.87	0.00	15.52
11.617	-50.26	-0.09	38.87	0.00	15.52
11.667	-49.70	-0.09	38.87	0.00	15.55
11.717	-52.50	0.06	38.87	0.00	15.55
11.767	-55.86	-0.05	38.87	0.00	15.55
11.817	-54.74	-0.05	38.87	0.00	15.55
11.867	-50.82	0.02	38.87	0.00	15.55
11.917	-49.70	-0.05	38.93	0.00	15.55
11.967	-47.46	-0.02	38.87	0.00	15.55
12.017	-50.82	-0.09	38.93	0.00	15.55
12.067	-52.50	-0.05	38.87	0.00	15.55
12.118	-51.94	0.02	38.93	0.00	15.55
12.167	-55.86	0.02	38.87	0.00	15.36
12.217	-52.50	-0.09	38.93	0.00	15.36
12.267	-51.38	-0.02	38.93	0.00	15.36
12.317	-51.94	-0.02	38.93	0.00	15.36
12.367	-51.94	0.02	38.87	0.00	15.36
12.418	-55.30	-0.02	38.93	0.00	15.36
12.467	-51.94	0.02	38.93	0.00	15.36
12.517	-53.62	0.02	38.93	0.00	15.36
12.567	-53.62	-0.09	38.93	0.00	15.36
12.617	-50.82	-0.02	38.93	0.00	15.36
12.667	-51.38	0.06	38.93	0.00	15.01
12.718	-53.06	-0.02	38.93	0.00	15.01
12.768	-50.82	0.02	38.93	0.00	15.01
12.818	-54.18	0.02	38.93	0.00	15.01
12.868	-53.06	-0.05	38.93	0.00	15.01
12.918	-54.74	-0.02	38.93	0.00	15.01
12.968	-51.38	-0.02	38.93	0.00	15.01
13.018	-49.70	0.02	38.93	0.00	15.01
13.068	-51.38	-0.02	38.87	0.00	15.01
13.118	-50.82	-0.02	38.93	0.00	15.01
13.168	-53.06	-0.05	38.93	0.00	15.01
13.218	-54.74	-0.02	38.93	0.00	14.64
13.268	-53.06	-0.05	38.93	0.00	14.64
13.318	-54.74	0.02	38.93	0.00	14.64
13.368	-51.38	0.02	38.93	0.00	14.64
13.418	-52.50	-0.02	38.93	0.00	14.64
13.468	-53.06	-0.02	38.93	0.00	14.64
13.518	-49.14	0.06	38.93	0.00	14.64
13.569	-50.82	-0.05	38.93	0.00	14.64
13.618	-54.74	-0.02	38.93	0.00	14.64
13.668	-51.94	-0.05	38.93	0.00	14.64
13.718	-55.30	0.02	38.93	0.00	14.81
13.768	-53.62	0.02	38.93	0.00	14.81
13.818	-51.38	0.02	38.93	0.00	14.81
13.869	-52.50	-0.02	38.93	0.00	14.81
13.918	-49.70	-0.09	38.93	0.00	14.81
13.968	-53.06	0.02	38.93	0.00	14.81
14.018	-52.50	-0.05	38.93	0.00	14.81
14.068	-48.58	0.06	38.93	0.00	14.81
14.118	-54.74	-0.02	38.93	0.00	14.81
14.169	-53.62	0.02	38.93	0.00	14.81
14.219	-50.26	-0.02	38.93	0.00	14.81
14.269	-52.50	-0.02	38.93	0.00	14.42
14.319	-52.50	-0.02	38.93	0.00	14.42
14.369	-49.70	0.02	38.93	0.00	14.42
14.419	-49.14	-0.05	38.93	0.00	14.42
14.469	-53.62	0.02	38.93	0.00	14.42
14.519	-57.54	0.02	38.93	0.00	14.42
14.569	-53.62	-0.05	38.93	0.00	14.42
14.619	-54.74	-0.05	38.93	0.00	14.42
14.669	-53.06	-0.02	38.93	0.00	14.42
14.720	-44.10	0.06	38.93	0.00	14.42
14.769	-50.82	0.09	38.93	0.00	14.42
14.819	-55.86	-0.05	38.93	0.00	14.39
14.869	-50.82	0.02	38.93	0.00	14.39
14.919	-53.62	0.02	38.93	0.00	14.39
14.969	-56.98	-0.02	38.93	0.00	14.39
15.020	-53.06	0.02	38.93	0.00	14.39
15.069	-54.18	-0.05	38.93	0.00	14.39
15.119	-48.58	-0.09	38.93	0.00	14.39
15.169	-47.46	-0.02	38.93	0.00	14.39
15.219	-53.62	-0.02	38.93	0.00	14.39
15.269	-49.70	-0.02	38.93	0.00	14.39
15.320	-55.86	-0.02	38.93	0.00	14.39
15.369	-55.86	-0.05	38.93	0.00	14.08
15.419	-45.78	-0.02	38.93	0.00	14.08
15.469	-49.70	-0.02	38.93	0.00	14.08
15.519	-53.62	0.02	38.93	0.00	14.08
15.569	-46.90	-0.05	38.93	0.00	14.08
15.619	-55.30	-0.05	38.93	0.00	14.08
15.669	-56.98	0.09	38.93	0.00	14.08
15.719	-50.82	-0.02	38.93	0.00	14.08
15.769	-53.06	0.02	38.93	0.00	14.08
15.819	-54.74	0.02	38.93	0.00	14.08
15.869	-53.06	0.02	38.93	0.00	14.08
15.919	-54.74	-0.05	38.93	0.00	13.80
15.969	-56.42	-0.02	38.93	0.00	13.80
16.019	-54.74	-0.09	38.93	0.00	13.80
16.069	-55.30	0.06	38.93	0.00	13.80
16.119	-55.30	-0.05	38.93	0.00	13.80
16.169	-56.42	0.02	38.93	0.00	13.80
16.219	-54.18	-0.05	38.93	0.00	13.80
16.269	-54.74	-0.02	38.93	0.00	13.80
16.319	-53.62	0.02	38.93	0.00	13.80
16.369	-54.18	-0.05	38.93	0.00	13.80
16.419	-54.74	-0.02	38.93	0.00	13.80
16.470	-55.30	0.02	38.93	0.00	13.80
16.519	-55.30	-0.02	38.93	0.00	13.22
16.569	-52.50	-0.09	38.93	0.00	13.22
16.619	-53.62	0.06	38.93	0.00	13.22
16.669	-52.50	-0.02	38.93	0.00	13.22
16.719	-52.50	-0.05	38.93	0.00	13.22
16.770	-53.62	-0.05	38.93	0.00	13.22
16.819	-51.38	0.02	38.93	0.00	13.22
16.869	-51.94	0.09	38.93	0.00	13.22
16.919	-50.82	-0.05	38.93	0.00	13.22
16.969	-46.34	-0.09	38.93	0.00	13.22
17.019	-41.86	-0.02	38.93	0.00	13.22
17.070	-40.74	0.06	38.93	0.00	14.11
17.120	-36.82	-0.02	38.93	0.00	14.11
17.170	-35.70	-0.02	38.93	0.00	14.11
17.220	-35.14	0.02	38.93	0.00	14.11
17.270	-34.02	-0.05	38.93	0.00	14.11
17.320	-32.90	0.06	38.93	0.00	14.11
17.370	-30.10	0.02	38.93	0.00	14.11
17.420	-28.98	-0.02	38.93	0.00	14.11
17.470	-29.54	-0.02	38.93	0.00	14.11
17.520	-27.30	-0.02	38.93	0.00	14.11
17.570	-24.50	-0.02	38.93	0.00	14.11
17.620	-23.94	-0.05	38.93	0.00	13.59
17.670	-23.38	-0.05	38.93	0.00	13.59
17.720	-22.26	-0.05	38.93	0.00	13.59
17.770	-21.70	-0.02	38.93	0.00	13.59
17.820	-21.14	-0.09	38.93	0.00	13.59
17.870	-20.58	-0.09	38.93	0.00	13.59
17.921	-20.02	0.02	38.93	0.00	13.59
17.970	-20.58	-0.05	38.93	0.00	13.59
18.020	-20.58	-0.02	38.93	0.00	13.59
18.070	-19.46	-0.09	38.93	0.00	13.59
18.120	-18.34	-0.09	38.93	0.00	13.59
18.170	-17.22	0.02	38.93	0.00	13.59
