Time	Torque	Current	Voltage	Cadans	Speed
15.931	4.07	0.02	40.58	0.00	0.00
15.981	4.07	-0.05	40.58	0.00	0.00
16.031	4.07	0.02	40.58	0.00	0.00
16.081	4.07	-0.02	40.58	0.00	0.00
16.131	4.07	0.02	40.58	0.00	0.00
16.181	4.63	0.02	40.58	0.00	0.00
16.231	4.63	0.02	40.58	0.00	0.00
16.281	5.19	0.02	40.58	0.00	0.00
16.331	5.19	0.06	40.58	0.00	0.00
16.381	5.19	-0.02	40.58	0.00	0.00
16.431	5.19	-0.05	40.58	0.00	0.00
16.481	5.19	0.02	40.58	0.00	0.00
16.531	5.75	-0.05	40.58	0.00	0.00
16.581	5.75	-0.02	40.58	0.00	0.00
16.631	5.75	0.06	40.58	0.00	0.00
16.681	5.75	0.02	40.58	0.00	0.00
16.731	5.75	-0.05	40.58	0.00	0.00
16.781	6.31	0.06	40.58	0.00	0.00
16.831	6.31	0.06	40.58	0.00	0.00
16.881	6.31	0.02	40.58	0.00	0.00
16.931	6.31	-0.05	40.58	0.00	0.00
16.982	6.31	0.06	40.58	0.00	0.00
17.031	6.31	-0.02	40.58	0.00	0.00
17.081	6.31	-0.02	40.58	0.00	0.00
17.131	6.31	0.06	40.58	0.00	0.00
17.181	6.31	0.06	40.58	0.00	0.00
17.231	6.31	0.06	40.58	0.00	0.00
17.282	6.31	-0.02	40.58	0.00	0.00
17.331	6.31	-0.02	40.58	0.00	0.00
17.381	6.31	-0.09	40.58	0.00	0.00
17.431	6.31	0.02	40.58	0.00	0.00
17.481	6.87	0.06	40.58	0.00	0.00
17.531	6.31	-0.02	40.58	0.00	0.00
17.582	6.31	-0.02	40.58	0.00	0.00
17.632	6.31	-0.02	40.58	0.00	0.00
17.682	6.31	0.02	40.58	0.00	0.00
17.732	6.31	-0.02	40.58	0.00	0.00
17.782	6.87	-0.05	40.58	0.00	0.00
17.832	6.87	0.02	40.58	0.00	0.00
17.882	6.87	0.02	40.58	0.00	0.00
17.932	6.87	0.06	40.58	0.00	0.00
17.982	6.87	0.06	40.58	0.00	0.00
18.032	6.87	0.09	40.58	0.00	0.00
18.082	6.31	-0.02	40.58	0.00	0.00
18.132	6.31	0.02	40.58	0.00	0.00
18.182	5.75	-0.02	40.58	0.00	0.00
18.232	5.75	-0.05	40.58	0.00	0.00
18.282	5.75	-0.02	40.58	0.00	0.00
18.332	5.19	0.02	40.58	0.00	0.00
18.382	5.19	-0.02	40.58	0.00	0.00
18.433	5.19	-0.02	40.58	0.00	0.00
18.482	5.19	-0.02	40.58	0.00	0.00
18.532	5.19	-0.05	40.58	0.00	0.00
18.582	5.19	-0.02	40.58	0.00	0.00
18.632	5.19	0.02	40.58	0.00	0.00
18.682	4.63	-0.02	40.58	0.00	0.00
18.733	4.63	-0.02	40.58	0.00	0.00
18.782	4.63	-0.12	40.58	0.00	0.00
18.832	4.63	-0.02	40.58	0.00	0.00
18.882	4.63	-0.02	40.58	0.00	0.00
18.932	4.63	-0.02	40.58	0.00	0.00
18.982	4.63	0.06	40.58	0.00	0.00
19.033	4.63	-0.09	40.58	0.00	0.00
19.083	4.07	0.02	40.58	0.00	0.00
19.133	4.07	-0.05	40.58	0.00	0.00
19.183	4.07	-0.02	40.58	0.00	0.00
19.233	4.07	-0.02	40.58	0.00	0.00
19.283	3.51	-0.05	40.58	0.00	0.00
19.333	3.51	0.02	40.58	0.00	0.00
19.383	3.51	0.02	40.58	0.00	0.00
19.433	2.95	-0.09	40.58	0.00	0.00
19.483	2.95	0.06	40.58	0.00	0.00
19.533	2.95	0.02	40.58	0.00	0.00
19.584	2.39	-0.09	40.58	0.00	0.00
19.633	2.39	-0.05	40.58	0.00	0.00
19.683	2.39	-0.12	40.58	0.00	0.00
19.733	2.39	0.06	40.58	0.00	0.00
19.783	2.39	-0.05	40.58	0.00	0.00
19.833	2.39	-0.05	40.58	0.00	0.00
19.884	2.39	0.02	40.58	0.00	0.00
19.933	1.83	-0.05	40.58	0.00	0.00
19.983	1.83	-0.02	40.58	0.00	0.00
20.033	1.83	-0.05	40.58	0.00	0.00
20.083	2.39	-0.09	40.58	0.00	0.00
20.133	2.39	-0.02	40.58	0.00	0.00
20.184	2.39	-0.05	40.58	0.00	0.00
20.233	2.39	0.06	40.58	0.00	0.00
20.283	2.39	-0.02	40.58	0.00	0.00
20.333	2.39	-0.05	40.58	0.00	0.00
20.383	2.95	-0.05	40.58	0.00	4.32
20.433	2.95	-0.02	40.58	0.00	4.32
20.483	2.95	-0.02	40.58	0.00	4.32
20.533	2.95	-0.12	40.58	0.00	4.32
20.583	2.95	-0.05	40.58	0.00	4.32
20.633	3.51	-0.12	40.58	0.00	4.32
20.683	3.51	-0.09	40.58	0.00	4.32
20.733	4.07	-0.09	40.58	0.00	4.32
20.783	4.07	-0.02	40.58	0.00	4.32
20.833	3.51	-0.05	40.58	0.00	4.32
20.883	3.51	-0.05	40.58	0.00	4.32
20.933	4.07	-0.02	40.58	0.00	4.32
20.983	4.07	-0.02	40.58	0.00	4.32
21.033	3.51	-0.05	40.58	0.00	4.32
21.083	4.07	-0.02	40.58	0.00	4.32
21.133	4.07	-0.09	40.58	0.00	4.32
21.183	4.07	-0.02	40.58	0.00	4.32
21.233	4.07	-0.02	40.58	0.00	4.32
21.283	4.07	-0.05	40.58	0.00	4.32
21.334	4.07	-0.05	40.58	0.00	4.32
21.383	4.07	-0.05	40.58	0.00	4.32
21.433	4.07	-0.02	40.58	0.00	4.32
21.483	4.07	-0.02	40.58	0.00	4.32
21.533	3.51	-0.09	40.58	0.00	4.32
21.583	3.51	-0.02	40.58	0.00	4.32
21.634	4.07	-0.02	40.58	0.00	4.32
21.683	3.51	-0.02	40.58	0.00	4.32
21.733	4.07	0.02	40.58	0.00	4.32
21.783	3.51	-0.05	40.58	0.00	4.32
21.833	4.07	-0.05	40.58	0.00	4.32
21.883	3.51	-0.09	40.58	0.00	4.32
21.934	3.51	-0.02	40.58	0.00	4.32
21.984	3.51	-0.02	40.58	0.00	4.32
22.034	3.51	-0.02	40.58	0.00	4.32
22.084	3.51	-0.05	40.58	0.00	4.32
22.134	3.51	-0.02	40.58	0.00	4.41
22.184	4.07	-0.02	40.58	0.00	4.41
22.234	4.07	-0.09	40.58	0.00	4.41
22.284	4.07	-0.05	40.58	0.00	4.41
22.334	4.07	-0.05	40.58	0.00	4.41
22.384	4.07	-0.02	40.58	0.00	4.41
22.434	4.07	-0.02	40.58	0.00	4.41
22.484	4.07	-0.09	40.58	0.00	4.41
22.534	4.07	0.02	40.58	0.00	4.41
22.584	3.51	-0.02	40.58	0.00	4.41
22.634	3.51	-0.02	40.58	0.00	4.41
22.684	4.07	-0.05	40.58	0.00	4.41
22.734	4.07	-0.02	40.58	0.00	4.41
22.785	4.07	-0.05	40.58	0.00	4.41
22.834	4.07	-0.09	40.58	0.00	4.41
22.884	4.07	0.02	40.58	0.00	4.41
22.934	4.07	0.02	40.58	0.00	4.41
22.984	4.07	-0.09	40.58	0.00	4.41
23.034	4.07	-0.02	40.58	0.00	4.41
23.085	4.07	-0.02	40.58	0.00	4.41
23.134	4.07	-0.05	40.58	0.00	4.41
23.184	4.07	-0.05	40.58	0.00	4.41
23.234	4.07	-0.05	40.58	0.00	4.41
23.284	4.63	-0.02	40.58	0.00	4.41
23.334	4.63	-0.05	40.58	0.00	4.41
23.385	4.63	-0.05	40.58	0.00	4.41
23.435	4.63	-0.02	40.58	0.00	4.41
23.485	4.63	0.02	40.58	0.00	4.41
23.535	4.63	0.06	40.58	0.00	4.41
23.585	4.63	-0.05	40.58	0.00	4.41
23.635	5.19	-0.02	40.58	0.00	4.41
23.685	4.63	-0.02	40.58	0.00	4.41
23.735	4.63	-0.02	40.58	0.00	4.41
23.785	5.19	-0.12	40.58	0.00	4.41
23.835	5.19	-0.02	40.58	0.00	4.41
23.885	5.19	-0.02	40.58	0.00	4.42
23.936	5.19	-0.02	40.58	0.00	4.42
23.985	5.19	-0.02	40.58	0.00	4.42
24.035	5.19	-0.05	40.58	0.00	4.42
24.085	5.75	-0.02	40.58	0.00	4.42
24.135	5.75	-0.02	40.58	0.00	4.42
24.185	5.75	0.02	40.58	0.00	4.42
24.236	6.31	-0.05	40.58	0.00	4.42
24.285	6.31	0.02	40.58	0.00	4.42
24.335	6.31	0.02	40.58	0.00	4.42
24.385	5.75	-0.02	40.58	0.00	4.42
24.435	5.75	-0.02	40.58	0.00	4.42
24.485	5.75	-0.02	40.58	0.00	4.42
24.536	5.75	-0.02	40.58	0.00	4.42
24.585	5.19	-0.05	40.58	0.00	4.42
24.635	5.19	0.02	40.58	0.00	4.42
24.685	5.19	-0.02	40.58	0.00	4.42
24.735	5.19	-0.02	40.58	0.00	4.42
24.785	5.19	-0.02	40.58	0.00	4.42
24.835	5.19	0.06	40.58	0.00	4.42
24.885	4.63	0.06	40.58	0.00	4.42
24.935	5.19	-0.05	40.58	0.00	4.42
24.985	5.19	-0.05	40.58	0.00	4.42
25.035	5.19	-0.05	40.58	0.00	4.42
25.085	5.19	-0.05	40.58	0.00	4.42
25.135	4.63	0.02	40.58	0.00	4.42
25.185	5.19	-0.02	40.58	0.00	4.42
25.235	4.63	0.06	40.58	0.00	4.42
25.285	4.63	-0.09	40.58	0.00	4.42
25.335	4.63	-0.02	40.58	0.00	4.42
25.385	4.07	-0.02	40.58	0.00	4.42
25.435	4.63	-0.05	40.58	0.00	4.42
25.485	4.63	-0.02	40.58	0.00	4.42
25.535	4.63	-0.02	40.58	0.00	4.42
25.585	4.07	-0.02	40.58	0.00	4.61
25.635	4.07	-0.02	40.58	0.00	4.61
25.686	4.63	0.02	40.58	0.00	4.61
25.735	4.07	-0.05	40.58	0.00	4.61
25.785	4.63	-0.02	40.58	0.00	4.61
25.835	4.63	-0.02	40.58	0.00	4.61
25.885	4.63	-0.05	40.58	0.00	4.61
25.935	4.63	-0.02	40.58	0.00	4.61
25.986	4.07	-0.09	40.58	0.00	4.61
26.035	4.07	-0.09	40.58	0.00	4.61
26.085	4.07	-0.05	40.58	0.00	4.61
26.135	4.63	-0.05	40.58	0.00	4.61
26.185	4.07	-0.02	40.58	0.00	4.61
26.235	4.63	-0.02	40.58	0.00	4.61
26.286	4.63	-0.05	40.58	0.00	4.61
26.336	4.63	0.02	40.58	0.00	4.61
26.386	5.19	0.02	40.58	0.00	4.61
26.436	5.19	-0.09	40.58	0.00	4.61
26.486	4.63	-0.09	40.58	0.00	4.61
26.536	4.63	-0.05	40.58	0.00	4.61
26.586	5.19	0.02	40.58	0.00	4.61
26.636	5.19	-0.09	40.58	0.00	4.61
26.686	5.19	-0.05	40.58	0.00	4.61
26.736	5.19	-0.05	40.58	0.00	4.61
26.786	5.19	-0.02	40.58	0.00	4.61
26.836	4.63	0.02	40.58	0.00	4.61
26.886	4.63	-0.05	40.58	0.00	4.61
26.936	4.63	-0.02	40.58	0.00	4.61
26.986	4.63	-0.05	40.58	0.00	4.61
27.036	4.63	-0.02	40.58	0.00	4.61
27.086	4.63	0.02	40.58	0.00	4.61
27.137	4.63	-0.05	40.58	0.00	4.61
27.186	4.63	0.02	40.58	0.00	4.84
27.236	4.63	0.02	40.58	0.00	4.84
27.286	4.63	-0.09	40.58	0.00	4.84
27.336	4.07	-0.02	40.58	0.00	4.84
27.386	4.07	-0.05	40.58	0.00	4.84
27.437	4.07	0.02	40.58	0.00	4.84
27.486	4.07	0.02	40.58	0.00	4.84
27.536	4.07	0.02	40.58	0.00	4.84
27.586	4.07	-0.09	40.58	0.00	4.84
27.636	4.07	-0.05	40.58	0.00	4.84
27.686	4.07	-0.02	40.58	0.00	4.84
27.737	4.07	0.02	40.58	0.00	4.84
27.787	4.07	0.02	40.58	0.00	4.84
27.837	3.51	-0.09	40.58	0.00	4.84
27.887	4.07	0.02	40.58	0.00	4.84
27.937	3.51	-0.05	40.58	0.00	4.84
27.987	3.51	-0.09	40.58	0.00	4.84
28.037	3.51	0.02	40.58	0.00	4.84
28.087	3.51	-0.05	40.58	0.00	4.84
28.137	3.51	0.02	40.58	0.00	4.84
28.187	4.07	-0.05	40.58	0.00	4.84
28.237	3.51	-0.02	40.58	0.00	4.84
28.288	4.07	-0.02	40.58	0.00	4.84
28.337	4.07	-0.02	40.58	0.00	4.84
28.387	3.51	0.06	40.58	0.00	4.84
28.437	3.51	0.06	40.58	0.00	4.84
28.487	3.51	-0.02	40.58	0.00	4.84
28.537	3.51	-0.09	40.58	0.00	4.84
28.588	3.51	-0.02	40.58	0.00	4.84
28.637	3.51	-0.02	40.58	0.00	4.84
28.687	3.51	-0.02	40.58	0.00	4.84
28.737	3.51	-0.12	40.58	0.00	4.84
28.787	3.51	-0.02	40.58	0.00	4.78
28.837	3.51	-0.02	40.58	0.00	4.78
28.888	3.51	-0.05	40.58	0.00	4.78
28.937	3.51	-0.09	40.58	0.00	4.78
28.987	2.95	-0.05	40.58	0.00	4.78
29.037	3.51	-0.02	40.58	0.00	4.78
29.087	2.95	-0.09	40.58	0.00	4.78
29.137	3.51	-0.05	40.58	0.00	4.78
29.187	2.95	-0.02	40.58	0.00	4.78
29.237	3.51	-0.09	40.58	0.00	4.78
29.287	2.95	-0.02	40.58	0.00	4.78
29.337	2.95	-0.02	40.58	0.00	4.78
29.387	3.51	-0.05	40.58	0.00	4.78
29.437	3.51	-0.02	40.58	0.00	4.78
29.487	2.95	-0.09	40.58	0.00	4.78
29.537	3.51	-0.02	40.58	0.00	4.78
29.587	3.51	0.02	40.58	0.00	4.78
29.637	3.51	-0.02	40.58	0.00	4.78
29.687	4.07	-0.05	40.58	0.00	4.78
29.737	3.51	-0.02	40.58	0.00	4.78
29.787	3.51	0.02	40.58	0.00	4.78
29.837	4.07	0.02	40.58	0.00	4.78
29.887	4.07	-0.09	40.58	0.00	4.78
29.937	4.07	-0.09	40.58	0.00	4.78
29.987	4.07	-0.09	40.58	0.00	4.78
30.038	4.07	0.02	40.58	0.00	4.78
30.087	4.07	0.02	40.58	0.00	4.78
30.137	4.07	-0.05	40.58	0.00	4.78
30.187	4.07	-0.05	40.58	0.00	4.78
30.237	4.07	-0.05	40.58	0.00	4.78
30.287	4.07	-0.05	40.58	0.00	4.78
30.338	4.07	-0.02	40.58	0.00	4.78
30.387	4.07	-0.02	40.58	0.00	4.78
30.437	4.63	-0.02	40.58	0.00	4.78
30.487	4.63	0.02	40.58	0.00	4.54
30.537	4.63	-0.02	40.58	0.00	4.54
30.587	4.07	-0.02	40.58	0.00	4.54
30.638	4.63	-0.09	40.58	0.00	4.54
30.688	4.07	-0.05	40.58	0.00	4.54
30.738	4.07	-0.02	40.58	0.00	4.54
30.788	4.07	-0.02	40.58	0.00	4.54
30.838	4.07	-0.02	40.58	0.00	4.54
30.888	4.07	-0.02	40.58	0.00	4.54
30.938	4.07	-0.05	40.58	0.00	4.54
30.988	3.51	-0.02	40.58	0.00	4.54
31.038	3.51	-0.05	40.58	0.00	4.54
31.088	3.51	-0.09	40.58	0.00	4.54
31.138	2.95	0.02	40.58	0.00	4.54
31.188	2.95	-0.05	40.58	0.00	4.54
31.238	2.39	-0.12	40.58	0.00	4.54
31.288	2.95	-0.05	40.58	0.00	4.54
31.338	2.39	-0.05	40.58	0.00	4.54
31.388	2.95	0.06	40.58	0.00	4.54
31.438	2.39	-0.05	40.58	0.00	4.54
31.489	1.83	-0.02	40.58	0.00	4.54
31.538	1.83	-0.09	40.58	0.00	4.54
31.588	1.83	-0.09	40.58	0.00	4.54
31.638	1.83	-0.02	40.58	0.00	4.54
31.688	1.83	-0.16	40.58	0.00	4.54
31.738	1.83	-0.12	40.58	0.00	4.54
31.789	1.83	-0.02	40.58	0.00	4.54
31.838	1.83	0.02	40.58	0.00	4.54
31.888	1.83	-0.05	40.58	0.00	4.54
31.938	1.26	-0.02	40.58	0.00	4.54
31.988	1.83	-0.02	40.58	0.00	4.54
32.038	1.83	-0.05	40.58	0.00	4.54
32.089	1.26	-0.02	40.58	0.00	4.54
32.139	1.26	-0.05	40.58	0.00	4.54
32.189	1.83	-0.05	40.58	0.00	4.54
32.239	1.26	0.02	40.58	0.00	4.54
32.289	1.83	-0.12	40.58	0.00	4.54
32.339	1.83	-0.09	40.58	0.00	4.24
32.389	1.83	-0.05	40.58	0.00	4.24
32.439	1.26	-0.05	40.58	0.00	4.24
32.489	1.26	-0.20	40.58	0.00	4.24
32.539	1.26	-0.09	40.58	0.00	4.24
32.589	1.26	-0.02	40.58	0.00	4.24
32.640	1.83	-0.09	40.58	0.00	4.24
32.689	1.83	0.02	40.58	0.00	4.24
32.739	1.83	-0.05	40.58	0.00	4.24
32.789	1.83	-0.09	40.58	0.00	4.24
32.839	1.83	0.02	40.58	0.00	4.24
32.889	1.83	0.02	40.58	0.00	4.24
32.940	1.26	-0.02	40.58	0.00	4.24
32.989	1.83	-0.02	40.58	0.00	4.24
33.039	1.83	0.02	40.58	0.00	4.24
33.089	1.83	-0.05	40.58	0.00	4.24
33.139	1.83	0.02	40.58	0.00	4.24
33.189	1.83	-0.09	40.58	0.00	4.24
33.240	1.83	-0.09	40.58	0.00	4.24
33.289	2.39	-0.05	40.58	0.00	4.24
