start
19.497	1.26	0.20	40.52	43.60	17.01
19.547	-0.98	0.38	40.52	49.67	17.01
19.597	-0.42	0.31	40.58	49.67	17.24
19.647	-0.98	0.63	40.58	49.67	17.24
19.697	-3.22	0.31	40.58	50.34	17.24
19.747	-6.02	0.16	40.58	50.34	17.24
19.798	-7.70	0.20	40.63	50.34	17.24
19.847	-5.46	0.34	40.58	49.67	17.24
19.897	-12.18	0.24	40.63	49.67	17.24
19.947	-8.26	0.34	40.63	49.67	17.24
19.997	-3.22	0.20	40.63	50.34	17.24
20.047	2.95	0.88	40.58	50.34	17.47
20.098	9.67	0.13	40.63	50.34	17.47
20.147	25.91	0.42	40.63	48.70	17.47
20.197	43.83	0.81	40.58	48.70	17.47
20.247	47.19	0.34	40.63	48.70	17.47
20.297	48.87	0.24	40.69	51.37	17.47
20.347	55.59	0.60	40.63	51.37	17.47
20.398	53.91	0.24	40.63	51.37	17.47
20.448	44.95	0.24	40.63	49.67	17.47
20.498	30.95	0.24	40.63	49.67	17.24
20.548	18.63	0.24	40.69	49.67	17.24
20.598	13.59	0.31	40.63	49.67	17.24
20.648	5.19	0.20	40.69	49.67	17.24
20.698	1.26	0.27	40.69	49.67	17.24
20.748	2.95	0.45	40.58	49.67	17.24
20.798	0.14	0.27	40.69	49.67	17.24
20.848	-3.78	0.63	40.63	49.67	17.24
20.898	-7.14	0.27	40.69	50.68	18.17
20.948	-8.26	0.34	40.69	50.68	18.17
20.998	-9.38	0.34	40.69	50.68	18.17
21.048	-9.38	0.20	40.75	49.67	18.17
21.098	-9.94	0.34	40.63	49.67	18.17
21.148	-8.82	0.27	40.75	49.67	18.17
21.198	-4.90	0.31	40.63	49.34	18.17
21.249	0.70	0.45	40.63	49.34	18.17
21.298	6.87	0.27	40.75	49.34	18.17
21.348	16.39	0.24	40.69	49.67	17.67
21.398	29.27	0.34	40.75	49.67	17.67
21.448	35.99	0.20	40.75	49.67	17.67
21.498	38.23	0.16	40.69	49.67	17.67
21.549	37.67	0.34	40.75	49.67	17.67
21.598	38.23	0.34	40.69	49.67	17.67
21.648	34.31	0.20	40.75	49.67	17.67
21.698	30.39	0.27	40.75	49.67	17.67
21.748	22.55	0.42	40.75	49.67	17.67
21.798	14.71	0.24	40.80	49.34	17.71
21.849	10.79	0.56	40.75	49.34	17.71
21.899	5.19	0.52	40.75	49.34	17.71
21.949	2.39	0.24	40.75	50.34	17.71
21.999	-2.66	0.24	40.80	50.34	17.71
22.049	-7.14	0.24	40.75	50.34	17.71
22.099	-6.02	0.56	40.75	51.37	17.71
22.149	-7.70	0.38	40.75	51.37	17.71
22.199	-11.06	0.24	40.75	51.37	17.71
22.249	-9.94	0.45	40.75	49.67	17.24
22.299	-12.18	0.27	40.75	49.67	17.24
22.349	-9.94	0.24	40.75	49.67	17.24
22.400	-5.46	0.27	40.75	50.68	17.24
22.449	-0.42	0.38	40.75	50.68	17.24
22.499	5.75	0.20	40.80	50.68	17.24
22.549	16.95	0.27	40.75	50.34	17.24
22.599	24.79	0.27	40.75	50.34	17.24
22.649	29.27	0.34	40.75	50.34	18.83
22.700	33.75	0.27	40.69	49.67	18.83
22.749	34.87	0.13	40.75	49.67	18.83
22.799	30.95	0.24	40.80	49.67	18.83
22.849	29.83	0.31	40.75	50.34	18.83
22.899	23.11	0.24	40.80	50.34	18.83
22.949	16.39	0.20	40.80	50.34	18.83
23.000	12.47	0.27	40.75	49.67	18.83
23.049	7.43	0.31	40.80	49.67	18.83
23.099	1.83	0.24	40.80	57.69	17.83
23.149	-0.42	0.38	40.75	57.69	17.83
23.199	-4.90	0.20	40.80	57.69	17.83
23.249	-13.30	0.20	40.80	53.57	17.83
23.299	-8.26	0.31	40.75	53.57	17.83
23.349	-14.42	0.24	40.80	53.57	17.83
23.399	-8.26	0.27	40.69	52.45	17.83
23.449	-14.98	0.27	40.80	52.45	17.83
23.499	-9.94	0.13	40.75	52.45	19.20
23.549	-4.90	0.27	40.86	52.82	19.20
23.599	0.14	0.20	40.69	52.82	19.20
23.649	6.87	0.24	40.75	52.82	19.20
23.699	14.15	0.38	40.80	52.08	19.20
23.749	23.67	0.27	40.80	52.08	19.20
23.799	25.35	0.31	40.80	52.08	19.20
23.849	25.35	0.27	40.80	49.67	19.20
23.899	29.83	0.13	40.80	49.67	18.74
23.949	27.03	0.20	40.80	49.67	18.74
23.999	26.47	0.16	40.80	50.34	18.74
24.049	19.19	0.16	40.80	50.34	18.74
24.099	15.27	0.20	40.80	59.06	18.74
24.150	10.79	0.20	40.75	59.06	18.74
24.199	2.95	0.16	40.75	59.06	18.74
24.249	-0.42	0.49	40.80	53.96	18.74
24.299	-4.34	0.24	40.80	53.96	18.92
24.349	-4.34	0.52	40.80	53.96	18.92
24.399	-9.94	0.16	40.80	53.19	18.92
24.450	-7.14	0.16	40.80	53.19	18.92
24.499	-13.86	0.38	40.80	53.19	18.92
24.549	-11.62	0.24	40.80	52.45	18.92
24.599	-13.86	0.24	40.80	52.45	18.92
24.649	-10.50	0.20	40.86	57.69	18.92
24.699	-2.66	0.42	40.80	57.69	19.44
24.750	1.26	0.31	40.80	57.69	19.44
24.800	15.27	0.13	40.86	55.97	19.44
24.850	23.11	0.20	40.86	55.97	19.44
24.900	28.15	0.20	40.80	55.97	19.44
24.950	29.83	0.20	40.86	54.74	19.44
25.000	30.39	0.13	40.75	54.74	19.44
25.050	28.71	0.31	40.75	54.74	19.44
25.100	24.79	0.16	40.86	50.00	19.44
25.150	21.99	0.20	40.80	50.00	19.44
25.200	15.83	0.20	40.86	59.06	19.44
25.250	9.67	0.16	40.86	59.06	19.44
25.300	4.63	0.24	40.80	59.06	19.44
25.350	0.70	0.16	40.86	55.15	19.44
25.400	-3.22	0.20	40.86	55.15	19.44
25.450	-6.02	0.27	40.80	55.15	19.44
25.500	-6.58	0.27	40.86	54.74	19.49
25.550	-9.38	0.20	40.80	54.74	19.49
25.601	-11.62	0.45	40.80	54.74	19.49
25.650	-13.86	0.27	40.86	49.67	19.49
25.700	-14.98	0.27	40.92	49.67	19.49
25.750	-7.14	0.20	40.80	49.67	19.49
25.800	-1.54	0.24	40.86	50.68	19.49
25.850	3.51	0.16	40.86	50.68	19.49
25.901	14.71	0.27	40.80	62.50	19.16
25.950	21.43	0.24	40.80	62.50	19.16
26.000	25.91	0.20	40.80	62.50	19.16
26.050	22.55	0.24	40.80	54.74	19.16
26.100	24.23	0.20	40.80	54.74	19.16
26.150	27.03	0.16	40.86	54.74	19.16
26.201	25.35	0.42	40.80	51.72	19.16
26.251	20.87	0.27	40.80	51.72	19.16
26.301	14.71	0.27	40.86	51.72	19.16
26.365	9.67	0.20	40.86	38.07	19.16
26.417	5.19	0.42	40.80	38.07	19.16
26.467	-0.98	0.27	40.86	100.00	19.16
26.517	-0.42	0.24	40.80	100.00	19.16
26.567	-3.22	0.27	40.86	100.00	19.16
26.617	-7.14	0.16	40.86	51.72	19.16
26.668	-8.26	0.20	40.86	51.72	19.16
26.717	-8.82	0.20	40.86	58.14	19.35
26.767	-7.70	0.13	40.86	58.14	19.35
26.817	-7.14	0.16	40.86	58.14	19.35
26.867	-4.90	0.09	40.86	54.74	19.35
26.917	-0.42	0.24	40.86	54.74	19.35
26.968	4.63	0.20	40.86	54.74	19.35
27.017	12.47	0.24	40.86	54.74	19.35
27.067	17.51	0.13	40.86	54.74	19.35
27.117	21.43	0.42	40.86	54.74	19.49
27.167	21.43	0.20	40.86	51.37	19.49
27.217	21.99	0.20	40.86	51.37	19.49
27.267	20.31	0.16	40.86	58.14	19.49
27.317	21.43	0.16	40.80	58.14	19.49
27.367	16.39	0.20	40.86	58.14	19.49
27.417	13.03	0.27	40.86	53.57	19.49
27.467	8.55	0.24	40.86	53.57	19.49
27.517	2.39	0.24	40.86	53.57	19.49
27.567	0.70	0.24	40.86	55.15	19.49
27.617	-4.90	0.45	40.86	55.15	19.49
27.667	-3.78	0.24	40.86	55.15	19.49
27.717	-6.02	0.24	40.86	51.72	19.49
27.767	-4.34	0.16	40.86	51.72	19.49
27.817	-9.38	0.20	40.80	60.00	19.49
27.867	-9.38	0.20	40.86	60.00	19.49
27.917	-7.70	0.09	40.86	60.00	19.49
27.967	-0.98	0.16	40.86	55.15	19.49
28.017	1.83	0.16	40.86	55.15	19.49
28.067	5.75	0.16	40.86	55.15	19.49
28.118	10.79	0.16	40.86	53.57	19.49
28.167	17.51	0.16	40.86	53.57	19.49
28.217	23.67	0.27	40.86	57.25	19.49
28.267	29.27	0.16	40.86	57.25	19.49
28.317	29.27	0.13	40.80	57.25	19.89
28.367	23.67	0.20	40.80	56.39	19.89
28.418	21.43	0.16	40.86	56.39	19.89
28.467	16.39	0.24	40.86	56.39	19.89
28.517	12.47	0.20	40.86	55.56	19.89
28.567	5.75	0.27	40.86	55.56	19.89
28.617	2.39	0.27	40.80	55.56	19.89
28.667	1.26	0.24	40.86	49.67	19.89
28.718	-5.46	0.45	40.86	49.67	19.39
28.768	-3.78	0.20	40.86	60.98	19.39
28.818	-6.58	0.24	40.86	60.98	19.39
28.868	-8.26	0.27	40.86	60.98	19.39
28.918	-9.38	0.13	40.86	53.96	19.39
28.968	-7.14	0.16	40.80	53.96	19.39
29.018	-6.58	0.49	40.80	53.96	19.39
29.068	-3.22	0.24	40.80	52.08	19.39
29.118	1.83	0.27	40.86	52.08	19.11
29.168	5.75	0.24	40.86	52.08	19.11
29.218	14.71	0.31	40.86	51.02	19.11
29.268	20.87	0.42	40.86	51.02	19.11
29.318	26.47	0.24	40.86	51.02	19.11
29.368	30.39	0.24	40.86	51.02	19.11
29.418	33.19	0.13	40.86	51.02	19.11
29.468	35.43	0.24	40.75	51.02	19.11
29.518	27.03	0.24	40.86	49.67	19.11
29.569	27.59	0.31	40.75	49.67	17.43
29.618	16.39	0.63	40.80	49.67	17.43
29.668	10.79	0.38	40.86	50.34	17.43
29.718	7.43	0.27	40.86	50.34	17.43
29.768	0.14	0.34	40.86	50.34	17.43
29.818	1.83	0.31	40.80	49.67	17.43
29.869	5.19	0.31	40.80	49.67	17.43
29.918	4.63	0.31	40.80	49.67	17.43
29.968	5.19	0.20	40.80	50.34	18.34
30.018	-5.46	0.16	40.80	50.34	18.34
30.068	-4.34	0.24	40.80	50.34	18.34
30.118	-3.22	0.24	40.80	49.67	18.34
30.169	-4.90	0.34	40.80	49.67	18.34
30.219	-2.66	0.45	40.80	49.67	18.34
30.269	-2.66	0.27	40.80	48.70	18.34
30.319	0.70	0.27	40.80	48.70	18.34
30.369	7.43	0.24	40.80	48.70	18.34
30.419	18.63	1.03	40.69	50.00	17.51
30.469	26.47	0.27	40.86	50.00	17.51
30.519	38.23	0.38	40.80	50.00	17.51
30.569	46.07	0.24	40.80	49.02	17.51
30.619	52.79	0.60	40.75	49.02	17.51
30.669	48.87	0.24	40.80	49.02	17.51
30.720	37.67	0.60	40.63	47.77	17.51
30.769	27.03	0.42	40.75	47.77	17.51
30.819	21.99	0.27	40.75	47.77	17.51
30.869	14.71	0.88	40.69	47.47	17.16
30.919	10.79	0.31	40.75	47.47	17.16
30.969	5.75	0.63	40.63	47.47	17.16
31.020	1.83	0.74	40.69	48.39	17.16
31.069	-1.54	1.03	40.63	48.39	17.16
31.119	-3.22	0.78	40.58	48.39	17.16
31.169	-3.22	0.78	40.63	48.39	17.16
31.219	-4.34	0.92	40.63	43.35	17.16
31.269	-6.58	0.81	40.52	43.35	17.16
31.320	-8.82	0.34	40.52	43.35	16.72
31.369	-8.82	0.99	40.58	49.67	16.72
31.419	-9.38	0.96	40.58	49.67	16.72
31.469	-6.58	1.03	40.58	49.67	16.72
31.519	-4.34	1.03	40.52	47.17	16.72
31.569	2.39	1.39	40.46	47.17	16.72
31.619	3.51	1.03	40.46	47.17	16.72
31.669	10.23	1.42	40.41	46.30	16.72
31.719	14.71	0.92	40.46	46.30	16.72
31.769	23.67	0.96	40.41	46.30	16.72
31.819	28.15	0.92	40.52	46.30	16.37
31.869	33.19	1.60	40.41	41.90	16.37
31.919	33.19	0.99	40.35	41.90	16.37
31.969	29.83	0.96	40.41	41.90	16.37
32.019	24.79	0.96	40.41	49.67	16.37
32.069	22.55	1.32	40.41	49.67	16.37
32.119	18.07	1.32	40.29	49.67	16.37
32.169	14.71	1.35	40.35	44.64	16.37
32.219	10.23	1.50	40.24	44.64	16.37
32.269	5.75	1.17	40.29	44.64	16.37
32.319	3.51	2.07	40.12	44.64	15.70
32.369	-2.10	1.50	40.29	41.67	15.70
32.419	-4.34	0.99	40.29	41.67	15.70
32.470	-5.46	2.00	40.07	41.67	15.70
32.519	-7.14	2.18	40.01	49.34	15.70
32.569	-6.02	1.89	40.01	49.34	15.70
32.619	-7.14	1.78	40.12	49.34	15.70
32.669	-9.94	1.03	40.24	43.35	15.70
32.719	-11.06	1.21	40.18	43.35	15.70
32.770	-11.06	1.21	40.12	43.35	16.10
32.819	-8.26	1.64	40.01	43.35	16.10
32.869	-3.22	2.43	39.89	42.86	16.10
32.919	-1.54	1.35	40.18	42.86	16.10
32.969	2.95	1.75	40.12	42.86	16.10
33.019	10.79	2.22	39.89	44.64	16.10
33.070	15.83	1.06	40.18	44.64	16.10
33.120	24.79	1.89	40.01	44.64	16.10
33.170	32.07	2.11	39.95	44.64	16.10
33.220	39.35	2.65	39.78	40.98	16.10
33.270	32.07	2.00	39.95	40.98	16.10
33.320	36.55	1.53	39.95	40.98	14.92
33.370	33.19	1.68	40.01	44.91	14.92
33.420	27.59	1.64	39.95	44.91	14.92
33.470	22.55	1.06	40.07	44.91	14.92
33.520	16.95	0.81	40.18	44.91	14.92
33.570	13.03	0.38	40.29	40.98	14.92
33.620	5.19	1.71	40.01	40.98	14.92
33.670	2.95	1.89	39.89	40.98	14.92
33.720	0.70	1.71	40.01	47.47	14.92
33.770	-3.78	1.17	40.07	47.47	16.13
33.820	-8.26	1.64	39.95	47.47	16.13
33.870	-0.98	1.46	39.95	44.64	16.13
33.921	-13.30	1.32	40.07	44.64	16.13
33.970	-11.06	1.39	40.07	44.64	16.13
34.020	-13.86	1.35	40.07	44.64	16.13
34.070	-9.94	1.75	40.01	42.37	16.13
